Node	Weight_1	Weight_2	Weight_3	Query_1	Query_2	Query_3
Ski	0.001000037775676144	0.0010004383634767118	0.0017901883484291586	False	False	False
Gnaz	0.0010002073568955575	0.0010028771590889075	0.011038897663275232	False	False	False
Ksr1	0.0010001005961132582	0.0010050295836807692	0.002362334518413096	False	False	False
Peo1	0.001000160998258744	0.0010035067753307635	0.0010440184382265127	False	False	False
Cap2	0.0010001112481222462	0.0010132034791696875	0.001195906600784596	False	False	False
Jph1	0.0010001361293597458	0.0010038116027484038	0.0030696001055853335	False	False	False
Pdia2	0.0010001471937757327	0.0010019781889271755	0.07070874563408239	False	False	False
Asic2	0.0010000271642627047	0.0010040623995726103	0.017332435079173352	False	False	False
Grm5	0.0010000642493195758	0.0010387683996531795	0.0073380409353809555	False	False	False
Ddx5	0.001000007381783785	0.001000425794096892	0.02708507086557418	False	False	False
Mdm4	0.001000084425948454	0.0010008476004830962	0.016916518439064002	False	False	False
Flnc	0.0010005998443146924	0.0010220048168279189	0.023344655822088695	False	False	False
Casp1	0.0010011386238990892	0.002962856753378168	0.00259561267073227	False	False	False
Src	0.0010002418429026412	0.0010004308486741816	0.001091273505670104	False	False	False
Dsg1b	0.001000797742370814	0.0010703461304234203	0.002518414964500901	False	False	False
Rab31	0.001000395913005434	0.013731931440705381	0.033342697128499514	False	False	False
Os9	0.0010001965273984932	0.0017907656361513813	0.0010402111336061824	False	False	False
Aqp2	0.001003190869940916	0.0010804473851142807	0.02834807052439149	False	False	False
Rfc1	0.0010000675077808665	0.001001001725636503	0.0011680472821418491	False	False	False
Rif1	0.0010000020485510198	0.0010000181806816655	0.0010702524310714995	False	False	False
Gata1	0.0010009737625249788	0.0010422028081739682	0.037205209031529386	False	False	False
Rhpn1	0.0010000483384506324	0.0010008531732937972	0.005526378861175124	False	False	False
Rbmx	0.0010003143853437055	0.0010054837063924683	0.03961116193623852	False	False	False
Asap1	0.0010000122333306057	0.0010023629284041284	0.0010709439678016123	False	False	False
Pzp	0.001000343120048716	0.0010306577123365896	0.018136437292157012	False	False	False
Copg1	0.0010000982145272953	0.0010026728224299152	0.0027811255213263603	False	False	False
Acadm	0.0010002561260754115	0.0019289107797394124	0.0015940368146034687	False	False	False
Ipp	0.0010004421941088206	0.0010056163702614398	0.00490760942935741	False	False	False
Foxf1	0.001001668928019089	0.001003985652005099	0.002915538269911107	False	False	False
Fer	0.0010001362313093276	0.0010056004084562208	0.0016334861846271633	False	False	False
Sos1	0.0010002602753659817	0.0015378540649170053	0.004989943127954697	False	False	False
Tra2b	0.0010000245727116736	0.0010019031152911735	0.0010086012243775845	False	False	False
Fancc	0.0010002748581551739	0.0010119705030720268	0.0015892943395180116	False	False	False
Tuft1	0.001000430069488961	0.0010132652413803516	0.005796746261074142	False	False	False
Irf7	0.5922426717100645	0.021778608602251746	0.021208672329271417	True	False	False
Myo19	0.0010004872873621415	0.0010096281602880951	0.0022327133339702034	False	False	False
Tbl2	0.0010002157089782837	0.0010038221345673884	0.0019502842726055259	False	False	False
Git1	0.0010000690690153264	0.0010955731969218374	0.0010222345002160913	False	False	False
Pex2	0.001000043695419598	0.0010375696563386175	0.0028142217665753414	False	False	False
Ldb3	0.00222386230814431	0.004045339459062701	0.008040249262478493	False	False	False
Lgr6	0.0010006262724340056	0.0010210652092251119	0.051439886388162506	False	False	False
Strn	0.0010002180162142621	0.0010252104695218467	0.0010000034445732935	False	False	False
Drg1	0.0010000020384362685	0.001000770959456025	0.014556251940044014	False	False	False
Bin1	0.0010000176792561539	0.0010006661485854015	0.001265991325894112	False	False	False
Epc1	0.0010000441303716114	0.001008242663956114	0.01514227896859864	False	False	False
Pgam2	0.0010010579958962943	0.0010098223940804537	0.003615170768414628	False	False	False
Sh2b2	0.0010005331527865049	0.001017940186783437	0.045016662735446154	False	False	False
Nupr1	0.001000385344951382	0.001010903519064161	0.008911695559537507	False	False	False
Efs	0.001000042184194817	0.001010703022353241	0.008979466304834486	False	False	False
Snf8	0.0010000731734055234	0.001674493019547323	0.0012118278453063644	False	False	False
Syt1	0.0010002528928993706	0.0010059535510164171	0.0010053520716089867	False	False	False
Hspb8	0.0010000248334132605	0.0010022379151676886	0.007055478992624302	False	False	False
Cdipt	0.0010000844786367373	0.0010029153551655286	0.006900036794503221	False	False	False
Klf5	0.0010000000564194596	0.001003738202357734	0.00146364256927042	False	False	False
Pygo1	0.0010010427564633737	0.039479906612350055	0.05395409386810043	False	False	False
Fkbp9	0.001000318972705913	0.0010066374508229522	0.0010034140290484217	False	False	False
Melk	0.001000802385495192	0.001037517878682784	0.0010757108772198765	False	False	False
Hhex	0.0010007519956777954	0.001022440675810609	0.0011483800289422358	False	False	False
Otub1	0.0010001819460023031	0.001002143147520249	0.0015408321115661019	False	False	False
Myo16	0.001000643762882025	0.001022422521954017	0.002502169852537856	False	False	False
Mlf1	0.0010002527626285097	0.0010302480938360712	0.0061938177780042495	False	False	False
Prdx2	0.0010000728464023543	0.0010022875531588069	0.008334443020062275	False	False	False
Spcs2	0.0010000303078190774	0.001005720781568127	0.0011359278563559628	False	False	False
Pth1r	0.0010001387992262419	0.006228355774004987	0.0038669647780739166	False	False	False
Casc3	0.0010000537189253542	0.001000982626608195	0.005928034055209762	False	False	False
Preb	0.0010000313580071278	0.001002059840650082	0.0010111506691848687	False	False	False
Cd6	0.0010006897713770197	0.002932098519150747	0.004664207754706555	False	False	False
Mfap5	0.0010009481737383735	0.0010079087579564917	0.015750851205102088	False	False	False
Mcm5	0.0010004858037410862	0.0010018575836929968	0.016831963778049814	False	False	False
Npas4	0.0010028020068238482	0.001070865551137711	0.03434459692159935	False	False	False
Ebp	0.0010001431146326215	0.0010006528799337163	0.006436486856755617	False	False	False
Tex10	0.0010000037217177328	0.0010025421965861665	0.0014095433412875684	False	False	False
Ssr4	0.001000302063817594	0.0010060217751562438	0.0010128777905519992	False	False	False
Rab4b	0.0010001004109539342	0.0010013562243398689	0.0026040506654051187	False	False	False
Tesk1	0.001000134559040831	0.0010016860299524371	0.0065831773232747455	False	False	False
Ttc17	0.001000046773581146	0.0010078478251540953	0.003042186355717171	False	False	False
Ppard	0.0010002300199606824	0.0010017633396087302	0.0010107094637757136	False	False	False
Xpo5	0.0010000028597355582	0.0010044396196204615	0.0016965170604034993	False	False	False
Anxa5	0.0010000398982629721	0.0010055280320732888	0.0026341450345333693	False	False	False
Tbx4	0.001000803318940201	0.001081092246244047	0.005984734330055995	False	False	False
Mob2	0.0010000864968303868	0.001000744642089871	0.0062093979186174895	False	False	False
Cdip1	0.0010000446532652187	0.0010039850968830769	0.0036802693815095734	False	False	False
Ldha	0.0010001476811321735	0.0018939197947569686	0.018257161874798863	False	False	False
Rab5b	0.0010000023722653599	0.0010010405764152022	0.0012417466131254184	False	False	False
Akap2	0.0010002191997378852	0.001004921193176046	0.009426162366224372	False	False	False
Relb	0.0010007308620219783	0.028122058448403944	0.08435336964292528	False	False	False
Leo1	0.001000154692453413	0.0010075158669871295	0.008788384388432876	False	False	False
Tor1a	0.0010001336141720262	0.0010019413292946962	0.00169637719560906	False	False	False
Ddx56	0.0010002864698369705	0.0021408469723735958	0.0010006445913404698	False	False	False
Fbln2	0.0010000458043180876	0.002036786250472762	0.014697980275449898	False	False	False
Zfp28	0.0010004383478458877	0.0010177859194908105	0.05558710622848726	False	False	False
Irak2	0.0010003703268614856	0.0010098270620646096	0.001750646637967266	False	False	False
Id2	0.0010002184034420233	0.0010109632671394253	0.0012554434647520881	False	False	False
Wdr81	0.0010001732837671507	0.0010090770051646527	0.018309102464220923	False	False	False
Spon1	0.0010005757345830004	0.036969705789151444	0.0535872857154101	False	False	False
Ndst1	0.00100006641007412	0.0010075040494897964	0.005485001337141243	False	False	False
Rnf5	0.0010002150919583442	0.001006932957753033	0.010732866163464042	False	False	False
Smyd3	0.0010003649382974778	0.0010061161308117005	0.0010133945757081018	False	False	False
Anxa1	0.0010012006386419473	0.011736785809432385	0.056648633679748345	False	False	False
Txlnb	0.028391400307452266	0.003527715232998697	0.08545808373413175	False	False	False
Gvin1	0.0020427638843596345	0.0010217402984081547	0.031729728879271085	False	False	False
Jmy	0.0010001474303107211	0.0010075395909723457	0.0027503276380289876	False	False	False
Gpnmb	0.0010006908424706569	0.001002089648566021	0.003597627826579674	False	False	False
Spag8	0.0010009273673215803	0.001016589045304825	0.042777784668485155	False	False	False
Elp3	0.0010000283205277305	0.001000248923980612	0.002973384832136955	False	False	False
Srsf1	0.001000006280144408	0.0010044181402628811	0.002404892494665147	False	False	False
Fmnl2	0.001000103871060537	0.001002085134893698	0.005935363961025313	False	False	False
Nde1	0.0010001540344580814	0.001006126056218523	0.035808012512211586	False	False	False
Cxcr4	0.0010004656257739612	0.02887637548879146	0.0012537336961720943	False	False	False
Ccl5	0.0010010657426425186	0.0010540452547784368	0.0011061649330132573	False	False	False
Fancm	0.0010000538709014938	0.0010090750362628108	0.01959421807858984	False	False	False
Tex15	0.0010018796335394373	0.0010333491747320234	0.05455468144575576	False	False	False
Ift52	0.0010001105095514952	0.0012609701247853614	0.003020238533618663	False	False	False
Pgk1	0.0010001754735004175	0.0010037112940957515	0.0012853828869561037	False	False	False
Tpr	0.0010000765119699512	0.0010021625397917664	0.0075348941473559515	False	False	False
Pcnp	0.0010001376649660376	0.0010025508579960003	0.004114195075239215	False	False	False
Iqce	0.001000231572363556	0.0018572825428261929	0.0419569063726986	False	False	False
Rras	0.0010000338058830055	0.0032761913021988184	0.0076071787298009445	False	False	False
Rab24	0.0010002019321602973	0.001007333141071775	0.01401573176127158	False	False	False
Erc2	0.0010002720091931603	0.0010058231347286775	0.0010038601867274016	False	False	False
Tab2	0.0010003417669253204	0.0010057137244216358	0.002371924721137877	False	False	False
Bach1	0.0010003391290199927	0.0010023142949754076	0.002308050510032093	False	False	False
Cadm3	0.0010000338988768861	0.0010024758096484588	0.0015592733959638604	False	False	False
Nup93	0.0010003108464966227	0.015190584148892797	0.004002358368821079	False	False	False
Rexo1	0.0010000363374497747	0.0010057400530587878	0.0013121109203513728	False	False	False
Cdk8	0.0010001458147125563	0.0010023115142824984	0.021466707809544315	False	False	False
Tmx2	0.001000083860867518	0.0010032636267345097	0.005111992766574258	False	False	False
Nop16	0.001000074561805688	0.0010110058020786304	0.0194104373676663	False	False	False
Dctn3	0.0010000437144939123	0.0010020975173329648	0.002054005171177431	False	False	False
Rtca	0.0010002178416169407	0.001002794700009823	0.0014070070805817028	False	False	False
Fgr	0.0010019443138919463	0.002517186600116977	0.10371515296005356	False	False	False
Atg13	0.0010000632544205693	0.0010009438603447048	0.0037786661476129665	False	False	False
Fig4	0.0010000795253717783	0.0010031153079280118	0.004257443755560619	False	False	False
Cadm4	0.0010005466694625344	0.0010037986640917909	0.007751591102959447	False	False	False
Cdo1	0.0010005992121372511	0.0010035119738593388	0.003368900671981374	False	False	False
Fbxw5	0.001000147156928247	0.0010027497708377077	0.0014650499624149242	False	False	False
Nr2c1	0.001000205259210692	0.0010056257199859556	0.0132529211633962	False	False	False
Cdk4	0.001000252784617582	0.0011906282287263163	0.03483079660067044	False	False	False
Aff1	0.0010000411352624763	0.020024066002643098	0.008807126103298216	False	False	False
Wdtc1	0.0010001043006334013	0.0010015170841500296	0.0012811612669939557	False	False	False
Myl3	0.00100355239246002	0.025811948128567953	0.0010409782658410253	False	False	False
Smyd1	0.001000386503038502	0.0029995815567867164	0.001001641477442449	False	False	False
Tram2	0.0010006273257507738	0.0010041117146005944	0.019951349694656353	False	False	False
Ubac2	0.0010000598554007944	0.0010034498648045613	0.001408802862169488	False	False	False
Pbx2	0.0010000375101562758	0.0010034997728159115	0.0018199791552679179	False	False	False
Agap2	0.001000209722356	0.0010031319952310094	0.012851217845216086	False	False	False
Tjap1	0.0010002097242487154	0.0011233695526996993	0.024436200140474113	False	False	False
Rac3	0.001000207220882499	0.001005537569374829	0.004665129705878451	False	False	False
Coq6	0.0010004322462892061	0.0010047469541613653	0.0013545144650517792	False	False	False
Ank2	0.0010001794298029273	0.005186765365726276	0.03414854742349333	False	False	False
Arpc5	0.001000062473616913	0.001002141322016358	0.0024055167526172458	False	False	False
Kif11	0.0010001953788883109	0.0012241298523391147	0.0019469568947454146	False	False	False
Nsun5	0.001000367837971068	0.001011780898617441	0.013874985931515496	False	False	False
Tgm2	0.0010003301607617709	0.0010029590812153163	0.004828750059200528	False	False	False
Acap1	0.0010000307971393333	0.0010167032047191554	0.001983327267839048	False	False	False
Setd2	0.0010001641986295217	0.0010006591386246904	0.0013692009266358645	False	False	False
Gsdma	0.0010001868351210092	0.0010284241532036726	0.02299050041100473	False	False	False
Wdr26	0.0010000936726665744	0.0010864975615043969	0.0011379198506865423	False	False	False
Uso1	0.0010000091379388184	0.0010007641289428528	0.0023493760537594832	False	False	False
Prdm6	0.0010000289092507164	0.001003488315125372	0.02683577765899374	False	False	False
Optn	0.0010002553216432895	0.0039980207538304145	0.012178477724060274	False	False	False
Kmt2e	0.0010000449334615295	0.00100363252127793	0.01209384968622965	False	False	False
Lgmn	0.0010002485885904756	0.05467662310657565	0.006916928835455657	False	False	False
Jag1	0.0010000453769881837	0.009210556850412496	0.009687678775845806	False	False	False
Eif3k	0.0010000717584946288	0.0011535563766893917	0.0012966123041262536	False	False	False
Tbx1	0.001000796658750317	0.0010134047475460117	0.0011873441011842599	False	False	False
Pclo	0.0010001298510441427	0.0010067711075148126	0.004675986583382587	False	False	False
Bdp1	0.0010000375618243	0.0010056012428495806	0.0010309004378794302	False	False	False
Rbm14	0.001000405212399657	0.0010005874982711783	0.006389151483478878	False	False	False
Mast2	0.0010001126911173997	0.0010013490104853135	0.0010756317419651463	False	False	False
Grid1	0.0010004024858594456	0.001009521981080796	0.01443731163879261	False	False	False
Syvn1	0.0010000322738107222	0.001005524583514766	0.0010703435302172066	False	False	False
Mthfs	0.0010003397991800733	0.0010313239118641022	0.010645803985065264	False	False	False
Psd2	0.001000900010539294	0.0010308974638836088	0.0013141364568459736	False	False	False
Mrm1	0.0010001919952755144	0.0010090560380721985	0.002269937427530775	False	False	False
Rab2a	0.001000094311941097	0.0010045024180250427	0.00683565056413969	False	False	False
Gab1	0.00100000194695245	0.0010056502372588906	0.0010795184262946211	False	False	False
Ahi1	0.001000005563724372	0.001001893056641506	0.001721209178838444	False	False	False
Lrp4	0.0010004212601990403	0.0010016198334695272	0.008474380874326112	False	False	False
Idi1	0.0010002132666584735	0.0010081640801074903	0.04013158812097414	False	False	False
Tdrd9	0.001001582718915903	0.0010317760083009594	0.013200009674024182	False	False	False
Chd5	0.0010000203683338158	0.0010057478463916729	0.013162142987087243	False	False	False
Wnk4	0.001000455461643996	0.0686415038530586	0.0582582798361077	False	False	False
Bicd2	0.0010000675713016046	0.0010019250706795313	0.008766448141748553	False	False	False
Nod2	0.0010011558297844379	0.006428974075625019	0.005916742846293282	False	False	False
Atl2	0.0010002167389784114	0.0010010077941127772	0.0013268795727890813	False	False	False
Pkn2	0.0010000645712825316	0.0010036334705509718	0.010007394772020447	False	False	False
Nphp4	0.0010002330969889344	0.0010110416595074155	0.005094292472184752	False	False	False
Stk24	0.0010001357341559857	0.0024643159800873207	0.0014548987126546773	False	False	False
Sgk1	0.001000217358219735	0.3089327319423854	0.0013343426807735572	False	True	False
Wdr62	0.0010007120738206232	0.006674013131484986	0.02370367466550477	False	False	False
Rom1	0.001000222664725476	0.0010124524197756214	0.0010053334021699093	False	False	False
Rnf8	0.0010002490661218534	0.0010064697384544398	0.001008514174373378	False	False	False
Apba2	0.0010000823412382746	0.0011227500124971904	0.007825175900585117	False	False	False
Asb2	0.0010003535576889409	0.001017145382504653	0.005229615855438171	False	False	False
Bcl2	0.0010001591712513439	0.0010033398490413277	0.002734090458892555	False	False	False
Ldhb	0.001000146675303984	0.0037869414476668552	0.0011241339650763522	False	False	False
Ap1s1	0.001000048379390205	0.0010029705579594358	0.0014151865886543734	False	False	False
Crtc1	0.0010001521285641839	0.0010044141880986405	0.01791057336343243	False	False	False
Anxa6	0.0010000469305109698	0.0010778649898865215	0.001098734758255999	False	False	False
Ube2b	0.0010001163489433756	0.0010026444820825885	0.0011060873956746924	False	False	False
Zfp11	0.0010001485342586256	0.001002456818487598	0.00115905361259437	False	False	False
Zc3h4	0.001000120899399759	0.0010012622001645151	0.006876453854383534	False	False	False
Phc1	0.0010002409921078632	0.0010056899313095869	0.00213204159334924	False	False	False
Gsta4	0.0010002845726256625	0.0010089306595755549	0.0010486749492739753	False	False	False
Tlr8	0.001001072842594317	0.0010219254396841944	0.005575036294516672	False	False	False
Kif3a	0.0010000643746898804	0.001002997766197867	0.008255951550971932	False	False	False
Bbs4	0.0010001348108431291	0.0016077495248794046	0.003400841849543895	False	False	False
Snx2	0.0010000810870558513	0.001006204408701318	0.00548158165562051	False	False	False
Dlg1	0.0010006116227095194	0.001009953004739762	0.0010769409858909444	False	False	False
Pak6	0.001002609819010227	0.0010142751287925775	0.06864570280248979	False	False	False
Alx4	0.0010024965794565653	0.0010150251383389897	0.10056482215524448	False	False	False
Mtss1	0.0010001653202527834	0.0010018975549513612	0.004201011708724833	False	False	False
Ska3	0.0010004837317789063	0.006316454922930013	0.006749219989758082	False	False	False
Ndrg2	0.001293259211586429	0.005047153368912366	0.0010478152622425865	False	False	False
Prnd	0.0010013392693747909	0.0010000157562775204	0.048155844555672477	False	False	False
Tfam	0.00100023486519798	0.0010007538457271641	0.001139401463064264	False	False	False
Eaf2	0.0010008551874929586	0.0010206107807017985	0.009163792187291592	False	False	False
Bend3	0.0010000938260025505	0.0010138815222554875	0.024289794418901018	False	False	False
Rfx3	0.001000063774447906	0.0010076681033545655	0.0014121035405157602	False	False	False
Ltbp3	0.0010001078820851092	0.0010015781937348512	0.022214484203278782	False	False	False
Pdcd4	0.0010002416118019553	0.002272448398355118	0.0012181328641782784	False	False	False
Six1	0.0010000131212103706	0.001001631653198465	0.0013403496304709968	False	False	False
Cux1	0.001000362530521254	0.00734040272850829	0.010329331561203168	False	False	False
Ap3m1	0.0010002075733201183	0.0010003812638902454	0.0017929480207697487	False	False	False
Uchl5	0.001000277295072864	0.0032928386867458826	0.0029164035432272363	False	False	False
Tox4	0.0010000934397328064	0.0010057064371790756	0.0010000024207621203	False	False	False
Prdx1	0.001000167941087048	0.0010061137180369674	0.0016873190297539537	False	False	False
Spag1	0.0010000285246129315	0.0010179044547647415	0.03859725317268168	False	False	False
Prg2	0.0010020477675006048	0.03393301717264182	0.1559649696781631	False	False	False
Osgep	0.0010002519926577134	0.0046816809896848615	0.022411547815671208	False	False	False
Prdx4	0.001000009506939794	0.001001475561136917	0.0010505717361963243	False	False	False
Bmper	0.0010001145541135787	0.0010069458940448464	0.0031772758535973293	False	False	False
Klf16	0.0010001702540674198	0.0010069614489294633	0.0011034091031831162	False	False	False
Rarg	0.001000232005187956	0.0010024156863165242	0.0010803900165864983	False	False	False
Spidr	0.0010000491452263878	0.0010219695849006697	0.03174158444843505	False	False	False
Mzt2	0.0010003719767209518	0.0010114138528086918	0.004641260468762714	False	False	False
Pkn3	0.0010003945735042544	0.0010000371083840004	0.004181790425961879	False	False	False
Atg5	0.001000280681302936	0.0010074743959178332	0.003820405626697057	False	False	False
Stau1	0.001000162472041191	0.0010038943594197999	0.0065080728596813514	False	False	False
Spag5	0.0010010530052965223	0.005245827106396011	0.0674144082606017	False	False	False
Thoc7	0.0010001190596417913	0.001007167037910203	0.0042532085582884585	False	False	False
Dda1	0.0010002034663702873	0.0010058027229900464	0.0019270539704376805	False	False	False
Msx2	0.0010028887602196196	0.0010924997082473586	0.0010747035165812738	False	False	False
Brk1	0.0010001149665471677	0.0010034233154967691	0.0019859606985071733	False	False	False
Cox5a	0.0010000531655334523	0.0042320179138077025	0.005238139014999001	False	False	False
Mks1	0.0010007808225086883	0.0015846061024211043	0.04838225957313642	False	False	False
Rbm34	0.0010003404880679205	0.0010126157537181997	0.0024825940528668475	False	False	False
Klf10	0.0010000248912200242	0.0010065183664710394	0.0010017513951531797	False	False	False
Syne4	0.001000325895865481	0.001015666569811187	0.001224513414466249	False	False	False
Dzip1	0.0010002933303976081	0.0010021494027619422	0.018411647138474988	False	False	False
Prr12	0.0010001495187267131	0.0010011395111726496	0.0014702826709777955	False	False	False
Dhx9	0.0010001605243003286	0.0011084269309835702	0.009572491720120691	False	False	False
Rnf43	0.0010006331132834526	0.0010063767033063682	0.0010000681432905017	False	False	False
Fgf22	0.0010015051360681706	0.005981086560937218	0.02328522299809844	False	False	False
Nfe2	0.0010009352329302275	0.0010188255196273124	0.07703023974919042	False	False	False
Nup50	0.0010000174020858492	0.001004838655946141	0.007474417505153968	False	False	False
Lama5	0.0010001467761922831	0.0010045086933064635	0.01095527776714196	False	False	False
Pelo	0.001000168846988372	0.0010061950979761772	0.01917301428108609	False	False	False
Rrbp1	0.0010000712179159515	0.0010053043793009182	0.0014596269709084122	False	False	False
Mms19	0.001000073662098863	0.0010020146305107591	0.004739160269692057	False	False	False
Hmga1	0.0010001913424166854	0.0010006005112532168	0.0051383450424479895	False	False	False
Mx2	0.026075077557916795	0.0010054461983161887	0.002529699311716543	False	False	False
Prex2	0.0010001530330168075	0.0484247984909711	0.006410845201197751	False	False	False
Mtfp1	0.001000123742225252	0.0010012316462725804	0.001217644477854444	False	False	False
Cish	0.0010006161604083582	0.0010069019687268417	0.010385063740447457	False	False	False
Ifit1	0.8247446924276374	0.38678411676643565	0.05655992306702714	True	True	False
Ptprr	0.0010003463357459777	0.0010017319932455592	0.008571485084080677	False	False	False
Fry	0.0010002038768777046	0.0013771436919514928	0.034045085039112154	False	False	False
Adrb3	0.001001030699655592	0.0010384438561248774	0.03896060668200005	False	False	False
Dapk1	0.00100001657648974	0.0010019833993860118	0.0027027359358866897	False	False	False
Abca7	0.0010001587238282817	0.001002165513854476	0.04729276146661559	False	False	False
Taf11	0.0010000897703323682	0.0010050796475133455	0.0012068950216037044	False	False	False
Ldah	0.0010001031777188301	0.001003085402181266	0.00619500295268398	False	False	False
Fbxl7	0.0010003849303221977	0.0010128188968696564	0.013209673463077973	False	False	False
Dnm1l	0.0010000020142928048	0.0010001478624553557	0.0010004932596275515	False	False	False
Scn5a	0.0010002839832574937	0.0010080567455393035	0.031496817970847836	False	False	False
Acsl5	0.0010001729149288789	0.0010017073441743146	0.017918388721547097	False	False	False
Irf5	0.0010006956254622495	0.00100320702977678	0.012879464590036024	False	False	False
Pdpk1	0.0010001021133264952	0.0010043355757017947	0.0015896224208685238	False	False	False
Mcm2	0.0010001019619445503	0.001015810343521368	0.0015776589442449609	False	False	False
Fkbp7	0.0010006304420803907	0.0010075352829954443	0.001008857572394736	False	False	False
Glis2	0.001000169980386443	0.001009093721659768	0.019403701017523627	False	False	False
Disc1	0.0010007903017852098	0.0010137506485499701	0.0068327946187373145	False	False	False
Drd2	0.0010002374449962785	0.0010003724574764517	0.012132312631057449	False	False	False
Snx6	0.0010000875199572587	0.0010018989857530258	0.0016729140662246024	False	False	False
Maea	0.0010000098599651046	0.0010055312369353622	0.0032891729246835003	False	False	False
Dner	0.0010001304620712676	0.0013220439344191724	0.0011730270968705373	False	False	False
Hebp1	0.0010001483335246384	0.01719156193180677	0.0030970123671206903	False	False	False
Myh8	0.0010002874964565014	0.001005997820099555	0.03849626684772308	False	False	False
Nxn	0.0010002914915387376	0.012210995773769034	0.001143774858507696	False	False	False
Fat2	0.0010019775687422799	0.0035444641985619236	0.028018203718238082	False	False	False
Poli	0.0010000711784620038	0.0010041830285085491	0.006713562976645999	False	False	False
Atg10	0.0010000721809372943	0.0010038357671813553	0.00161488606275461	False	False	False
Ttc7b	0.0010000354993872536	0.002281423308204182	0.0011598926274936658	False	False	False
Msh6	0.0010000453213036907	0.0010014444949243025	0.002371606536138073	False	False	False
Frg1	0.0010001156939341183	0.0010091136049204658	0.006003768619053658	False	False	False
Dus2	0.0010003543216011437	0.0010131926313864388	0.008799642548884474	False	False	False
Ttc28	0.0010002891247021175	0.0010058548668128117	0.014763656925296118	False	False	False
Med23	0.0010005712584171217	0.0010051903639013756	0.0010339305336023422	False	False	False
Ripk3	0.0010037359624117785	0.001069963500292026	0.0036013955340679026	False	False	False
Ybey	0.0010000679480795815	0.0010122547217667507	0.002052901270810559	False	False	False
Tor1b	0.001000103972860566	0.0010016256444950772	0.0019995234289639503	False	False	False
Svil	0.0010001799437303405	0.012816952748768852	0.0036809315598720876	False	False	False
Smc6	0.001000098138054182	0.0010071324043219366	0.0014242325940646316	False	False	False
Car11	0.0010002878013307863	0.0010013695355455422	0.001326345162505834	False	False	False
Cd81	0.0010001820666004175	0.0010049070840917448	0.003969443366597949	False	False	False
Axin2	0.0010000236572162617	0.0010086829785519484	0.0063364142640497355	False	False	False
Sf3b5	0.0010000175703794257	0.0010086543650701808	0.00536969137009401	False	False	False
Pdcl3	0.0010001708851191879	0.0010094657072448312	0.010926011734270148	False	False	False
Rxrg	0.0010004727435378514	0.009049055632172377	0.004901426484130942	False	False	False
Fyco1	0.0010006554431033108	0.00100786114954951	0.0021771268492516175	False	False	False
Rnf6	0.0010000190453666909	0.0013549109622801845	0.003962596324574065	False	False	False
Syne3	0.0010000294024976352	0.005559245062436506	0.0034552587863818374	False	False	False
Grap	0.0010001493482446324	0.00100374802289761	0.006699041812361404	False	False	False
Coq3	0.0010005217113090636	0.0010115398562555074	0.001246833465689347	False	False	False
Mecp2	0.0010002449490493514	0.0015553550399706973	0.0018640369229426107	False	False	False
Kcnh2	0.0010002264113989174	0.006613292708624458	0.0010195555957171463	False	False	False
Pld2	0.001000225469516225	0.0010090080215838266	0.03212414578338272	False	False	False
Uck2	0.0010003483504299982	0.0010035748726616668	0.07633611872334188	False	False	False
Fancl	0.0010000180081733757	0.0010016957063539013	0.001014761425435801	False	False	False
Efr3a	0.0010000982622781686	0.0017962699922340593	0.0027258993623255874	False	False	False
Panx1	0.0010002716089421732	0.001005077957992625	0.00564969038043642	False	False	False
Smad3	0.0010000183690104432	0.0010180462671324482	0.0021366285101045808	False	False	False
Cbx6	0.0010000086243062423	0.0010006230724293901	0.0010180645645853342	False	False	False
Parp2	0.0010002029558068527	0.0010046298071478281	0.019271094247821634	False	False	False
Rarb	0.0010004044150867756	0.001000993392124774	0.03819171439945021	False	False	False
Rnf17	0.0010002596406161884	0.0010023555178363753	0.0010950615321206176	False	False	False
Prdx3	0.0010001524879778608	0.0010004460738776743	0.0018869217880324962	False	False	False
Sept1	0.0010000221263735062	0.001001186482027936	0.003614526730393366	False	False	False
Gpd1l	0.0010002210680691973	0.0010100772306437865	0.0038951089887073347	False	False	False
Ncoa7	0.0010000636151737603	0.0010007331656385415	0.015730019838036985	False	False	False
Baz1b	0.0010002077456429434	0.0015956395531405707	0.03939935806431458	False	False	False
Ncf2	0.0010001926047833794	0.0010106817758967705	0.0012040871265595274	False	False	False
Foxo3	0.0010000089024774811	0.0010014342410914398	0.0036907370505229577	False	False	False
Rreb1	0.00100069804019309	0.0010026134954787187	0.012330102880908342	False	False	False
Loxl2	0.0010008039756040233	0.001018316742799115	0.002641798613367193	False	False	False
Arrb2	0.0010001768032929397	0.0010072134753371903	0.001619154753075414	False	False	False
Six4	0.001000087887695501	0.0010021907149854361	0.001120996103267772	False	False	False
Top1	0.0010002226618057567	0.0014960348872858297	0.004156329984113784	False	False	False
Miip	0.0010002505186090039	0.0010084156999349057	0.019109042686636834	False	False	False
Micu2	0.001000379676274907	0.0010059011441974188	0.006974911712966065	False	False	False
Myom1	0.0010007884255395982	0.0010005752118773137	0.021978708836259842	False	False	False
Saraf	0.0010001263556628376	0.0010005571691838065	0.005829508892358254	False	False	False
Trim2	0.0010000403707659717	0.0010007115287183372	0.0014684965354547221	False	False	False
Tet1	0.0010004313980606404	0.001000639800207985	0.0010340730283899197	False	False	False
