source	target	Weight_1>2	Weight_2>3
Hdgf	Hdgf	0.0019977504981581705	0.009060764444097672
Polk	Polk	0.0020128130135672042	0.0028322526838894034
Vps45	Vps45	0.002005807475002914	0.003488168216346163
Spag7	Spag7	0.0058118462001193515	0.01284471047339217
Cenpo	Cenpo	0.001998256183506103	0.037651381261073244
Ddx46	Ddx46	0.003405439915097405	0.01542320594651198
Ehd4	Ehd4	0.001996324330732801	0.0023122584245527417
Tmub1	Tmub1	0.0019971351994041067	0.002274250145901295
Dhx15	Dhx15	0.0020007639994606254	0.004515476267687571
Loxl4	Loxl4	0.22668194902507569	0.22638356091949438
Ngp	Ngp	0.003773079606455806	0.07019272804871443
Flot1	Flot1	0.00200074354581416	0.0024614660868518224
Cds2	Cds2	0.0020408579877429956	0.00430459912243287
C1qa	C1qa	0.011336091914133877	0.002340056242771246
Xrcc5	Xrcc5	0.0020022133688422576	0.002958615185065419
Ep300	Ep300	0.001997810968038985	0.002812395117582171
Rbm14	Rbm14	0.0019969967347613442	0.007335531320002783
Shc2	Shc2	0.0020004686124392834	0.0031332000675641596
Scyl2	Scyl2	0.002139326783951018	0.002654312938386893
Smug1	Smug1	0.0019983638322418427	0.0037808352080983157
Wbp2	Wbp2	0.0021708676000605546	0.0036513916431872794
Pkn2	Pkn2	0.0019996912643628286	0.010891105967174027
Fmo5	Fmo5	0.0019993754988498775	0.004462467562793606
Rexo1	Rexo1	0.0020017613049436726	0.002312490963978301
Ush2a	Ush2a	0.002062399464878289	0.07440661201294976
Rtl1	Rtl1	0.0020091666609469865	0.02358336186154306
Uba1	Uba1	0.0019983406786419048	0.0027165451580515795
Zfx	Zfx	0.00199630215619765	0.0020231152932391454
Cap1	Cap1	0.0021848543069252924	0.0022541554085605117
Arf1	Arf1	0.0019973338919936946	0.006054114640914137
Rrs1	Rrs1	0.001999832452415833	0.015444668134546294
Syvn1	Syvn1	0.002001542649739075	0.002071567812165265
Nfib	Nfib	0.0019991713053828905	0.003768382965035162
Fbln5	Fbln5	0.016307496717890394	0.08245967899083628
Kcnq2	Kcnq2	0.00199982486695393	0.016748174936477678
Tfeb	Tfeb	0.0019969083045691485	0.0021305233228715256
Reps2	Reps2	0.0020012886453060572	0.0020629688182840023
Sfpq	Sfpq	0.002418917786465208	0.0027045677390434577
Prrx1	Prrx1	0.0020142092532254604	0.0032905630824186616
Csf3r	Csf3r	0.005682537505071305	0.05494997660240105
Mus81	Mus81	0.002005339859384019	0.008464454238048865
Dach1	Dach1	0.0034667220516504597	0.008845217509205567
Tll1	Tll1	0.0019995156881369566	0.01606886012678225
Icmt	Icmt	0.0019991583377136778	0.0020104096989342376
Nsf	Nsf	0.0019976246475201364	0.0022005596868671087
Kat8	Kat8	0.001998132455430677	0.002272348234024573
Sp1	Sp1	0.0020062882023692387	0.002006275045966997
Naa30	Naa30	0.010243694220915051	0.011878516141298324
Ltv1	Ltv1	0.002004673579366737	0.02318093536653108
Bmp2k	Bmp2k	0.005983400467992189	0.0060440341455423145
Rnps1	Rnps1	0.0019973308883930885	0.00666869313012529
Cdk14	Cdk14	0.0020015700891283525	0.0021193578221966602
Htra2	Htra2	0.0020042411858393985	0.002737577065180587
Smcr8	Smcr8	0.0019968437637206044	0.004139869851224439
Kntc1	Kntc1	0.004797761781282328	0.012052985027928334
Rbm26	Rbm26	0.002004073930753403	0.013723030889939493
Myo1c	Myo1c	0.006443170876557843	0.0069336987014623425
Pask	Pask	0.0020055183826671436	0.03483500370194446
Cul2	Cul2	0.002000669361379012	0.002007866757370617
Trap1	Trap1	0.0019987764950478845	0.009546479362852538
Tert	Tert	0.0020478714433373574	0.011816135488805909
Ufc1	Ufc1	0.0020027902716928973	0.008348960090405476
Pde2a	Pde2a	0.0019993188056504733	0.008369955510421074
Phf5a	Phf5a	0.001999840436798165	0.004361916777415682
Rest	Rest	0.0020120010415455255	0.003725306370216643
Itpr2	Itpr2	0.0020077299576287152	0.014985268299026766
Adh1	Adh1	0.002015974021612625	0.0575394193518991
Ubac1	Ubac1	0.002001857640774991	0.010577705082115548
Ell2	Ell2	0.0019995595427549444	0.015017750353975545
Atp7a	Atp7a	0.0025489120660433812	0.0026993133867803574
Wls	Wls	0.002926924499360405	0.010765528825772813
Bnc1	Bnc1	0.007273913510869202	0.011767709781867374
Copg2	Copg2	0.0021110502206805036	0.006694977174769088
Mtcl1	Mtcl1	0.001996362286414283	0.00201310463512042
Atg7	Atg7	0.0019966889912006068	0.010101429285237936
Kat6b	Kat6b	0.0019980852738439915	0.021859319124755562
Cnn3	Cnn3	0.007956639408045776	0.023108277002493034
Ring1	Ring1	0.001996986329016356	0.009582313673856462
Syt6	Syt6	0.0019972681681807306	0.00318009730966911
Ctxn1	Ctxn1	0.0020040213439845873	0.002340468628342528
Unc79	Unc79	0.002004574241799965	0.009296787424893461
Ripk2	Ripk2	0.0020033952120998904	0.002707606352483425
Hmha1	Hmha1	0.00830494093572866	0.12798835450555432
Tefm	Tefm	0.0020159198322014602	0.024620495202944733
Lactb	Lactb	0.001999209472992644	0.033173044497088924
Cradd	Cradd	0.002005744063196628	0.00302647094217844
Map2	Map2	0.002002284086280845	0.015581933552772598
Plcg2	Plcg2	0.002012833226159065	0.0033920212639761186
Nxph3	Nxph3	0.005676897784090512	0.005699817712603353
Ssbp3	Ssbp3	0.0020015102342474354	0.0020351606274090278
Itpa	Itpa	0.002002698834449318	0.00512948629708116
Gsk3b	Gsk3b	0.002592935993217798	0.004569789579779217
Nbr1	Nbr1	0.0019993663667981303	0.0025217455368057393
Madd	Madd	0.0019974907016395834	0.002291184240267381
Ercc1	Ercc1	0.001999545734992121	0.0034969785018792803
Nol3	Nol3	0.002000433486123137	0.002396214697163477
Zmiz2	Zmiz2	0.0019968004216272353	0.002465895358241068
Ube2z	Ube2z	0.002000743238265868	0.0028924899239589604
Gstm7	Gstm7	0.008127208884776145	0.03265049004188252
Memo1	Memo1	0.001998469192115108	0.002891537503091102
Tada1	Tada1	0.0019980802318499877	0.0037367602035239442
Srsf7	Srsf7	0.002002587743432549	0.0023035076294775285
Pdk3	Pdk3	0.0020004731170365215	0.006506120315186735
Per3	Per3	0.0020459727539516213	0.03159737727648574
Bcr	Bcr	0.001998871566616521	0.0019988736501633034
Herc2	Herc2	0.003953020399861206	0.0355606314858114
Acap1	Acap1	0.0020126749718081534	0.002991057209783687
Alms1	Alms1	0.0020043346262341934	0.02307965019026819
Dkc1	Dkc1	0.0020058677284827517	0.004982836091939508
Rsph1	Rsph1	0.0020189493343710264	0.03772928986497011
Id3	Id3	0.035581763088744216	0.04485571306764288
Gga3	Gga3	0.0020008263970447346	0.0022850855157308197
Ecsit	Ecsit	0.00200021682685013	0.003954420213758599
Cdc45	Cdc45	0.0025902021403805785	0.007843125937835607
Smap2	Smap2	0.001997126524311013	0.002018064456646681
Vps35	Vps35	0.0020003655354265907	0.0031139811999251915
Eny2	Eny2	0.0025454894511693182	0.009729860285235273
Tbl3	Tbl3	0.001998626061323583	0.0020439357739082875
Phf12	Phf12	0.0020023239116426102	0.012756731281822
Neto1	Neto1	0.0020067996847492092	0.002249087307276392
Ift57	Ift57	0.0020012586420421244	0.005706554006010829
Cbx8	Cbx8	0.0023838255660742903	0.0049377024009783586
Ltbp4	Ltbp4	0.001997658320664679	0.008973699661304981
Senp7	Senp7	0.001999267160819061	0.005397863019811401
Sash3	Sash3	0.014789990810873333	0.028630504179056486
Clic1	Clic1	0.0019964938623061915	0.021685674330547047
Gipc2	Gipc2	0.0019998270728393977	0.0029781919399438366
Stx7	Stx7	0.001997348227289105	0.003445269894936169
Apbb3	Apbb3	0.0020005444925765307	0.003517137825660806
Bank1	Bank1	0.002007128046757752	0.0024724861286983977
Mcu	Mcu	0.001996484296620897	0.0021225814856086853
Exoc4	Exoc4	0.005596045210079524	0.010379147953739867
Klf1	Klf1	0.002025105395976486	0.00373516927959806
Trabd	Trabd	0.0020007692478259407	0.0020071995063306114
Rab10	Rab10	0.0019963883702747475	0.00545930501434326
Lamb1	Lamb1	0.0019971729983122755	0.003722534528567323
Gata4	Gata4	0.004390404904493168	0.06029540564640442
Scimp	Scimp	0.02000663736582638	0.05787133844013264
Ndnf	Ndnf	0.0020193331661797747	0.00538946308386456
Fkbp2	Fkbp2	0.002321775955834978	0.0025945597561040606
Flna	Flna	0.0020030954463945705	0.015306657426346324
Iffo1	Iffo1	0.0019980919288048364	0.009180738622049293
Ebp	Ebp	0.0019968008035167145	0.007382237008487849
Eme1	Eme1	0.002002675797360942	0.013143508496210465
Rtn3	Rtn3	0.001999445757329278	0.0020735567385638644
Cwc22	Cwc22	0.002383691325278518	0.009066371714382893
Orc2	Orc2	0.001997021588221243	0.003406412228510102
Eci1	Eci1	0.0020013414284677207	0.006169002637634134
Magi2	Magi2	0.0020046314587659543	0.0023018928100656095
Fzd10	Fzd10	0.001999531176307169	0.011472855993965782
Cnih4	Cnih4	0.002001578990367348	0.003805474202860851
Fgf7	Fgf7	0.002965189928291714	0.007650011122212575
Syt7	Syt7	0.0019967331320045146	0.00785805906241107
Gas1	Gas1	0.003466575302533375	0.01424496991370228
Bet1	Bet1	0.0020054477006225474	0.00400594763540424
Dnal1	Dnal1	0.001997688777994072	0.0024835800433087325
Tmx1	Tmx1	0.0031605519845123737	0.005445115855532587
Serf2	Serf2	0.0019976789365384953	0.03023519140605817
Ribc1	Ribc1	0.002063259779993216	0.02026126958073852
Top2b	Top2b	0.002744767617302003	0.0027694115537009994
Aptx	Aptx	0.00200162657749025	0.0021999761325397146
Sin3a	Sin3a	0.0020009416766531177	0.00200654178562414
Dtna	Dtna	0.002003274253221376	0.0051260363710119135
Stmn2	Stmn2	0.0019978207558733457	0.007064955982588732
Shc1	Shc1	0.032932049831434884	0.04219398243885849
Cdo1	Cdo1	0.0020001027576867668	0.004353377881340216
Kdm4c	Kdm4c	0.0020001765674934036	0.00864854596579123
Mavs	Mavs	0.006409984685181419	0.04912385104597057
Dyrk3	Dyrk3	0.0020089675832652585	0.003987563149076407
Wipf1	Wipf1	0.0027583856130525435	0.0049393960638658115
Senp2	Senp2	0.00200090631667298	0.003336781408652893
Palm3	Palm3	0.0021122102646561735	0.0038455628523868003
Kcnd1	Kcnd1	0.00525658182664872	0.005656216095881781
Atf2	Atf2	0.0019996012395373476	0.002132722957985941
Calb2	Calb2	0.08522099585228249	0.0865645037370073
Gpm6b	Gpm6b	0.016449026869350687	0.061475198003037156
Axin2	Axin2	0.002004679822106953	0.007291540170997372
Ufsp1	Ufsp1	0.0022687481083229423	0.0048519744653255995
Tfe3	Tfe3	0.002001520577269666	0.0020874721798114547
Syt4	Syt4	0.03139679004728498	0.03319356014534282
Prox1	Prox1	0.0020856313531732165	0.007392737764197534
Med6	Med6	0.001996739568958673	0.0027882564412420037
Ric1	Ric1	0.001998057292178656	0.0035236548239733433
Gabpa	Gabpa	0.0019987732945226004	0.006573903095514021
Nxf1	Nxf1	0.001996605739778109	0.006025687291374544
Actn3	Actn3	0.002025445387912163	0.013509555779508313
Cep89	Cep89	0.0020007328831054185	0.017012036623859358
Akt1	Akt1	0.0019990937845549527	0.00454463109948194
Vamp8	Vamp8	0.002003843920426138	0.007534727361026558
Clcc1	Clcc1	0.0020074569697156766	0.007449775380640771
Nr2c2	Nr2c2	0.0019993441690134843	0.002022640297442894
Aph1b	Aph1b	0.0025506216435202235	0.0029471602025376753
Rgl3	Rgl3	0.0020221197684345037	0.0022892678196631865
Rab38	Rab38	0.0631032468357717	0.10811543545123117
Fkbp3	Fkbp3	0.0019997865987853875	0.005011470092526085
Tbx6	Tbx6	0.0020056568514083546	0.0039112824756052855
Abhd5	Abhd5	0.0020004673147130617	0.04900970014717223
Epas1	Epas1	0.0019980418094271697	0.0022174711087999113
Asph	Asph	0.0019965301888506828	0.00413913495846674
Aph1a	Aph1a	0.007094446431202181	0.010319820887826804
Rab3c	Rab3c	0.0025679942181796385	0.002658995774672352
Letm1	Letm1	0.0019994001276431033	0.0028499707501353226
Stk11	Stk11	0.001998427372542301	0.0020167029181140626
Xrcc2	Xrcc2	0.0020060785292733336	0.002394623533914857
Egln3	Egln3	0.007349190934773814	0.007789157515189791
Edc4	Edc4	0.0020024107194581446	0.008691454792544373
Psma8	Psma8	0.0020677014504829694	0.005935989602615245
Ccpg1	Ccpg1	0.0019974087023741692	0.003089187231894961
Ehd1	Ehd1	0.0019995439716532764	0.003912038058677875
Abtb1	Abtb1	0.0020013294904735897	0.0020493015878019242
Tapt1	Tapt1	0.002004606757642945	0.008903460092492826
G3bp1	G3bp1	0.001996597033172232	0.010191153642279573
Adam9	Adam9	0.0020011539061761435	0.002303385062983531
Birc3	Birc3	0.0020081286544973327	0.006762783019136108
Mef2c	Mef2c	0.023758628303834607	0.024257210614253955
Grid2	Grid2	0.0020028290154595106	0.002622219526880204
Tex15	Tex15	0.0020310950650826664	0.05266072464634943
Foxj1	Foxj1	0.0020038841244861237	0.0038160689322307116
Lin7c	Lin7c	0.001999738413367799	0.0020131822555583103
Svil	Svil	0.013628821457972014	0.01623012163951702
Jun	Jun	0.028911612689735113	0.029317653519059236
Ptprr	Ptprr	0.001998078020287485	0.00948243962437941
Ddx17	Ddx17	0.0020070858788785446	0.014686523970027496
Zfp91	Zfp91	0.002317533622343932	0.004252557897047802
Chd1	Chd1	0.0020039023402029558	0.002423774619525095
Gfpt2	Gfpt2	0.0020024024982919263	0.003391670982535998
Stag3	Stag3	0.00202094385805698	0.04332650164522266
Dhx33	Dhx33	0.002003047134842401	0.002168730128110079
Rab24	Rab24	0.0020035129507138395	0.014800712832854435
Ghitm	Ghitm	0.001998497525201284	0.002830385467384202
Sf3b3	Sf3b3	0.0020008382007652677	0.003445903049910713
Xrn1	Xrn1	0.0019996435994731735	0.008862415009259324
Nsun5	Nsun5	0.0020081081243631385	0.014668401753458488
Cab39	Cab39	0.001997410541292101	0.004401479683698703
Trim9	Trim9	0.021932477960501823	0.022019309854867646
Eif3g	Eif3g	0.001997965071146185	0.0020236713579433125
Sbno2	Sbno2	0.017426099696290717	0.02109515023524819
Bmp1	Bmp1	0.0019997686517808223	0.007479083014351968
Dkkl1	Dkkl1	0.0020458064475885698	0.034183969954032244
Stk3	Stk3	0.007365907011811708	0.007787121071203675
Tbl1x	Tbl1x	0.002000016978755838	0.0020828481217668475
Cnot1	Cnot1	0.0019968711192575837	0.00318851541587316
Vps39	Vps39	0.0020003322928074294	0.002173511415209768
Naaa	Naaa	0.002001918910339525	0.003304557795687179
Eya3	Eya3	0.0019964034879687348	0.0020167725813274345
Rufy3	Rufy3	0.0019964387964970295	0.0021566351698009993
Sap30	Sap30	0.002000589218234671	0.00934695070582676
Lzts2	Lzts2	0.0019971099676858372	0.001996887561532877
Isl2	Isl2	0.0030837697821598834	0.00334374971128053
Purb	Purb	0.00281013583259649	0.0031384923409132444
Tada3	Tada3	0.002003021458690883	0.003906310791770516
Sep15	Sep15	0.002000227453977725	0.0059594974655229754
Mmgt1	Mmgt1	0.002001517062122705	0.003811146611268239
Adck5	Adck5	0.002006757866032235	0.005172079754876841
Ecd	Ecd	0.001996687650270031	0.008605495485516293
Creb1	Creb1	0.001998366456753981	0.0023412074864703316
Lmnb1	Lmnb1	0.0020082618666359036	0.002288032114187787
Fus	Fus	0.0023880207216995675	0.01777624003750458
Matr3	Matr3	0.0019966828368014394	0.0026857645419852425
Rhoc	Rhoc	0.002006230089778479	0.0027344727469334773
Sesn3	Sesn3	0.002005218489595559	0.010838637114208188
Ubr1	Ubr1	0.0020007903480973163	0.0025847902145980524
Wdr83	Wdr83	0.00255865545719823	0.013978418123343436
Hey2	Hey2	0.016469433908494358	0.0398625444912436
Dbnl	Dbnl	0.001996302897016449	0.0033730445668274573
Npas1	Npas1	0.0020164796972707323	0.012206126218540246
Clip3	Clip3	0.004297467321960234	0.0059990905671704915
Eaf2	Eaf2	0.002017387887236061	0.010081726601668856
Heyl	Heyl	0.0020066507006638	0.0035076287854661275
Rras	Rras	0.004258016869434113	0.010766197520546063
Flnb	Flnb	0.0020109636683396004	0.0025146360899690056
Sytl3	Sytl3	0.003748816783739809	0.006290069805857192
Tcf7	Tcf7	0.005912853954650651	0.006425718028253737
Skil	Skil	0.00199945328970852	0.007467654930930041
Il6	Il6	0.002123450298106513	0.07445610618260204
Srp14	Srp14	0.0020704524001979785	0.005368365014502592
Psmg2	Psmg2	0.001997913301279563	0.002980981252568858
Kdm5b	Kdm5b	0.0020041000954345973	0.003010923414847781
Kcnh1	Kcnh1	0.0019990331690631588	0.0020010260139560507
Postn	Postn	0.1804838825411832	0.1650429521371144
Dna2	Dna2	0.021903454650190213	0.09895027538809348
Tmed1	Tmed1	0.0020231744759420505	0.029714003216217273
Kcna3	Kcna3	0.002008768481940033	0.002028000385305009
Jag2	Jag2	0.0020001052509097993	0.0021167612012130497
Lrrk2	Lrrk2	0.0020018766932696306	0.0020853028806442383
Ola1	Ola1	0.0019987545869586134	0.002140021197305438
Top3b	Top3b	0.002003017501015064	0.004743205936953851
Wdr46	Wdr46	0.001996509002289592	0.002310249595462194
Mcrs1	Mcrs1	0.002000518412809174	0.00446254039180732
Lrp6	Lrp6	0.003600919816361822	0.0020612818352948384
Sra1	Sra1	0.0019996477516574422	0.03145238762371592
Ptpre	Ptpre	0.004090044460884919	0.008967445097155665
Dok6	Dok6	0.0019971092804777434	0.026000786172427865
Smad7	Smad7	0.001997931980916066	0.01045095584555572
Rom1	Rom1	0.0020086323601958087	0.002013722561112386
Ston2	Ston2	0.001999265708641822	0.0054173967065374645
Yif1b	Yif1b	0.00199942694777035	0.00894985442052572
Gid8	Gid8	0.0020032963586653963	0.0072653610129466
Pim2	Pim2	0.002002516321493171	0.015404539472628988
Adnp	Adnp	0.001996751298136978	0.002007371935259217
Ccl5	Ccl5	0.0020508961781307102	0.0021555537386451404
Syk	Syk	0.002009911111228156	0.059096733193048846
Yap1	Yap1	0.003371653741314323	0.004676130640253946
Hhex	Hhex	0.0020191076277330288	0.002166118449972697
Lrrc1	Lrrc1	0.0020009905902446355	0.0030571861077216852
Tiam2	Tiam2	0.002778760768580189	0.007586522098776905
Coq4	Coq4	0.002005244400518571	0.03912444477539213
Cd6	Cd6	0.0039173820562474326	0.007539037436479726
Stx8	Stx8	0.0020057013239072542	0.003504246564656316
Ccnd2	Ccnd2	0.029300497357799698	0.034769009396945244
Rora	Rora	0.004466374779529593	0.0047346314428757495
Socs2	Socs2	0.0020044552781765244	0.004886263541614553
Dhcr7	Dhcr7	0.0019987871630739932	0.024251298308131275
Nfasc	Nfasc	0.001999894237705675	0.003064799936794233
Sbno1	Sbno1	0.0020006808545167975	0.0020478004845080585
Avil	Avil	0.003170331109559776	0.010221654309039895
Rab32	Rab32	0.002017118893180678	0.002288633931715407
Nipbl	Nipbl	0.002001180673958368	0.0020011649991036173
Ncam1	Ncam1	0.0019966001850750684	0.008422709262297207
Aff4	Aff4	0.0022817080553539618	0.004700973589481588
Ikzf4	Ikzf4	0.0020327598109497005	0.0068497531461561
Keap1	Keap1	0.002004444443274343	0.002011864370586119
Tacc1	Tacc1	0.001996365278734038	0.002923407560463664
Met	Met	0.003840035751929533	0.002171383127124157
Traf2	Traf2	0.0020072116137985966	0.009702085788599905
Enkur	Enkur	0.002038171706009575	0.023365831300452514
Pde3a	Pde3a	0.0020043017740752236	0.0021552126178510144
Drp2	Drp2	0.0019969490928806403	0.003330212943577795
Hif1a	Hif1a	0.002000935390501697	0.0022391829001948615
Larp7	Larp7	0.0019967370447386513	0.0035385884506693986
Stx16	Stx16	0.0020007634051334927	0.05273191749243848
Ntng2	Ntng2	0.0028843832731314054	0.0029404973861993653
Smc3	Smc3	0.002000212550656975	0.0021649368844870744
Lcor	Lcor	0.0020041968434552316	0.006858872725516368
Shprh	Shprh	0.0019983948880671096	0.00775419095821041
Mdfi	Mdfi	0.0020403884571664976	0.009128630974307128
Cbx1	Cbx1	0.0024722539984146016	0.002774509608305376
Lrp8	Lrp8	0.041713867011122556	0.06326289151896808
Hook3	Hook3	0.001999434950915028	0.010108521245558492
Ung	Ung	0.0019960729846091457	0.002523328669263732
Rreb1	Rreb1	0.0019993063022930835	0.013157293908425259
Trip6	Trip6	0.0020096157215228725	0.009148686378830942
Hmmr	Hmmr	0.0020182571023596146	0.019864220419802046
Taf11	Taf11	0.0020011567595112265	0.002207092636113572
Banp	Banp	0.0020075246514634835	0.0037522511641313932
Fancm	Fancm	0.00200510040198491	0.020187366877851217
Ctr9	Ctr9	0.0019982962644202085	0.0020853506600564528
Rrn3	Rrn3	0.0019971175196607563	0.0035799972771415264
Zfp1	Zfp1	0.0019987621451753373	0.011132118240084695
Med20	Med20	0.0020044397742796476	0.0020042813165011557
Fxr2	Fxr2	0.001997583663835745	0.002253698581905803
Cnr1	Cnr1	0.008854561289426903	0.011577451971500641
Fat2	Fat2	0.004525865184794864	0.030596946650405216
Tead2	Tead2	0.002002862171034961	0.0020040863181597333
Rbm4	Rbm4	0.0019984371365202812	0.0024425702295604833
Kif22	Kif22	0.002638177627204896	0.027983119992679543
Dcp1a	Dcp1a	0.00200153746562439	0.006441091462765762
Oaz1	Oaz1	0.001998123001685684	0.007073288367308876
Sgpl1	Sgpl1	0.00332884019928938	0.0034029236842080296
Gdf9	Gdf9	0.0019994555698980873	0.011835917318220483
Nup93	Nup93	0.015932926652981752	0.018831510420687883
Gstk1	Gstk1	0.003830126575969487	0.00383509175348777
Uchl1	Uchl1	0.0019962596789704274	0.00275399518100188
Apba1	Apba1	0.0019964874752332784	0.0019967484718544913
C1qbp	C1qbp	0.0021751101450963777	0.00468432455697798
Ank2	Ank2	0.006148901879050392	0.03784660475324091
Dok2	Dok2	0.002038750776400791	0.003823214707756681
Mnd1	Mnd1	0.0019996059589457043	0.0019987702865522134
Parp9	Parp9	0.2649640812458778	0.057378707185322134
Ggh	Ggh	0.001997909176229173	0.0026914075493326686
Dgat1	Dgat1	0.0019989228196452325	0.024434509272753473
Park7	Park7	0.0027604350336199947	0.006649773186814663
Sp2	Sp2	0.002050616091084675	0.0020623008475111723
Mbd2	Mbd2	0.001996604609270342	0.0019963422786839183
