source	target	Weight_1>2	Weight_2>3	Weight_3>4	Weight_4>5	Weight_5>6	Weight_6>7	Weight_7>8	Weight_8>9	Weight_9>10	Weight_10>11	Weight_11>12	Weight_12>13	Weight_13>14	Weight_14>15	Weight_15>16
YBR037C	YBR037C	0.048656457906377	0.08507124027284789	0.08705216738562475	0.049239528320324515	0.018114120651148063	0.04912604687514242	0.048947306811481676	0.057091667516583844	0.07267677336898233	0.06276614265640916	0.059862859186497176	0.025171447482013207	0.03208184383705055	0.03630774828180462	0.015175329808457438
YBR050C	YBR050C	0.16455714227725785	0.18721224603471845	0.11804011405942644	0.11889084497206827	0.1158083739095851	0.06937942880216517	0.08787670291545571	0.16932106812978875	0.2117671088605453	0.2178029720373715	0.14111183171623473	0.05212291351811343	0.05022483009072459	0.04651003806428103	0.08991620835080748
YBR034C	YBR034C	0.04098743039554318	0.0906061341844933	0.1328795323612423	0.12023501136948708	0.1169594932853837	0.1073544850679421	0.08282002625992065	0.09567933460712266	0.09557870940563258	0.05088392742779395	0.019464489874734692	0.05426549884071697	0.07804646074454627	0.09186202129973414	0.11211056025673723
YLR452C	YLR452C	0.24194089210365172	0.2120640309639653	0.16703417043066798	0.12031850993876957	0.14736376210865781	0.17159220910958572	0.20188096056180785	0.16344521734929243	0.07420298342750364	0.06337977079844169	0.1256337395843267	0.19952807504765435	0.25615837960441495	0.2755456733675768	0.3021131007990885
YDR024W	YDR024W	0.09318817928357609	0.17433691470393836	0.17933148714908603	0.05660474418630855	0.031281947737213725	0.0903126819457645	0.09680015457477657	0.15429575041450497	0.19107347395980862	0.1510063786549941	0.10631941824271804	0.05907539274242211	0.06790762778870339	0.02692203110498412	0.0323615735882926
YDR123C	YDR123C	0.045538764261390245	0.10572190997796928	0.12729681962516048	0.074977962130009	0.08788954689417736	0.08643455953399196	0.07545950892779982	0.09187350461503836	0.04503835517028206	0.03903182161438422	0.055631002159124754	0.08217157009022055	0.08931957367892918	0.0359855702381646	0.057129096535241716
YKL062W	YKL062W	0.30779810142808617	0.2676029980633939	0.2222467468588558	0.14095776993136866	0.06910674580451438	0.02335193479109091	0.02290882421127054	0.07851224486362265	0.16927821058262296	0.193252967141046	0.22852725856986367	0.2640946914804257	0.22715215515043816	0.14774085322361935	0.09648447448230232
YJR092W	YJR092W	0.439976202799884	0.3197860339939781	0.18937260717086415	0.2146419356889987	0.34731873590923	0.3945642638127966	0.4395111930885492	0.46055190325292183	0.4180119070094825	0.29750796007909347	0.10940781189401595	0.144939736067408	0.24663730838240963	0.2841829945252943	0.2969726368667682
YIL107C	YIL107C	0.1086216477670054	0.07353519550014506	0.039062664162044354	0.05394586800875645	0.044799483831975614	0.030698453028933672	0.048485240065749724	0.038532348921124344	0.030554093713486555	0.0583274860538649	0.04810431823010999	0.04437964387856201	0.06154008927569884	0.04835781862179702	0.060712849256375115
YOL147C	YOL147C	0.2407861412851207	0.20446296962757532	0.1311922590551132	0.09851421943956093	0.1508462516312823	0.19880676345047188	0.2482029344407337	0.2957518178324	0.29664923381291314	0.17179399793929978	0.04687631701001734	0.050216065739189804	0.1019292218003216	0.18175462774745052	0.140306054336051
YBL081W	YBL081W	0.0859119375947113	0.0560811167736358	0.034461525398418895	0.03655900389216808	0.016865040187183752	0.02431772724003957	0.08345936380519228	0.09361200067657513	0.11029348436156065	0.09107201486080733	0.04486402483022995	0.061505891414895944	0.06131892109360209	0.06450183019133864	0.047698813952402115
YMR271C	YMR271C	0.04101060750176874	0.09660208586162018	0.07773088470070519	0.03388696465353203	0.045449113470820576	0.0315844811697914	0.13672658965626228	0.13677955828484062	0.009379413646928519	0.04023336221913479	0.10392315502989898	0.08404058259476871	0.07925189884004517	0.10203586148328539	0.09033253488971227
YLL043W	YLL043W	0.16178814111403594	0.09337500384767665	0.0635447380395903	0.0490859657454319	0.06239881485752982	0.08372569035645125	0.09375430395340272	0.11314330166171241	0.10813262068012983	0.056391239600284034	0.02275503337207349	0.03094872536451236	0.02301600548864944	0.029478590494308395	0.032572188677626374
YMR236W	YMR236W	0.07905338092240663	0.12376549697844946	0.17177592478644993	0.1662046315812541	0.14263125760128004	0.11796681552670131	0.05581125938478275	0.027272055060822538	0.08061953335333573	0.10239749196630438	0.13299061340016607	0.15700200635566533	0.12116381595397187	0.13191198834561677	0.13889727530539667
YBR146W	YBR146W	0.06285692446817892	0.10510807422072768	0.11912008262379825	0.11508043677231894	0.11076532441452797	0.059499859899529536	0.01935203399037044	0.0308311551595774	0.09238156536849515	0.13154870881261183	0.13655108289895315	0.11444512110047818	0.07655282530713207	0.0427844106884143	0.01722953063111686
YOL014W	YOL014W	0.06283255926818045	0.15653828007847537	0.14557302812043552	0.08558201520235191	0.06015055699830388	0.07419007043021195	0.14117681415806485	0.16175754973301523	0.16230034571974178	0.15951751534229922	0.09901679838686728	0.027375484640310976	0.025578256204448195	0.04956063030562708	0.04998654527994349
