	25min	30min	35min	40min	45min	50min	55min	60min	65min	70min	75min	80min	85min	90min	95min	100min
YOR192C	3.18063098211417	2.99789540160194	3.07135320970739	2.90524631897614	2.59895254008547	2.74201251040653	2.6267777083005	2.90404573920773	2.69535336721398	2.77714578965927	2.84886664912102	2.86857880366651	2.99206224739475	2.79279538163726	3.24835893020851	2.94303304204454
YOR192C-C	0.687304999876393	0.84664968123873	0.648678765450834	-0.00833529215405749	-0.105317864520472	-0.481615370036367	0.0419441228772094	0.153463408877132	0.693192850075667	-0.901939382625277	0.277755501340957	0.398425839956226	0.417400836563448	0.460972041133985	0.714291050698583	0.535367171777826
YOR192C-B	0.949859756597228	1.10797995075139	1.08049556179484	0.847358867912888	-0.0194810826307815	0.811558493496996	0.200625755113993	0.304270192794591	0.863438132363042	0.746833882695553	1.62231134173284	1.38526874783949	0.998251723296525	1.63221663609782	1.61831442167604	1.46824203392425
YOR192C-A	-0.493462045233341	-0.346499682593549	-0.070478037019585	-0.500724935890112	-1.47502917424948	-0.939604760529854	-1.42984989497474	-1.19043664090136	-0.43574906296164	-1.09561959326148	-0.124035780867094	-0.464100853965228	-0.227654526805842	-0.00942751448415985	0.219316571772768	0.0471858130565896
YOR193W	4.40273136320769	4.20662397250669	4.26374565394422	4.33616947588213	4.02823298468649	4.23515543248835	4.21915956409726	4.50349838697037	4.41923150967499	4.39972294041423	4.39607606136144	4.30840793159031	4.44619975409069	4.63980397164712	4.56308820089515	4.57994886730426
YOR194C	5.52448496346971	5.5647033050994	5.40331919197635	5.2574867005304	5.18941883502433	5.1399865496096	5.18110719481734	5.4516146535303	5.43743224850089	5.68074950319928	5.56920769221752	5.89613237733629	5.84373097424734	5.56773063036121	5.64399758716795	5.50504471044133
YOR195W	6.08503089502015	6.10967917152788	6.02894025594044	5.77186998668414	5.54329460940308	5.43886782965413	5.05691748198509	4.78579387016725	4.35881067667943	4.3242608518219	4.38255121461468	5.01931422999725	5.07021009250969	5.37482604950489	5.22717130263169	5.27118850107133
YOR196C	5.78380401852985	5.92557346110914	6.03497079707571	5.83426383353018	5.90476243190685	5.97400708536565	6.01320176707658	6.06184196646651	6.1958551245875	6.04186492870614	6.22849343896759	6.05199113111995	5.9302872941326	6.00847464011257	5.88794275912277	5.91296004842922
YOR197W	7.40308770157588	7.3395386481922	7.36087084730162	7.36662484659415	7.25658604285019	7.32716369159831	7.27183882500662	7.2512283217641	7.26019190558949	7.30554692607641	7.49963340353619	7.40469929644111	7.43654489451368	7.53598250457267	7.49700469912014	7.4160556878951
YOR198C	8.32309229457474	8.30052202185762	8.23623249304926	8.00256551992804	7.97932802157631	7.96912233217803	7.92904612039278	8.02720279566825	8.15001290036295	8.01928221224588	8.42393899806822	8.2618604922074	8.32475792625991	8.33532708762969	8.24743967821752	8.19256444675655
YOR199W	2.48434027472351	2.64668694667865	2.5879302529234	2.206825040376	2.22982427034767	2.37755849976705	2.28089335591564	2.12433130033945	2.39562700655023	2.35245449178966	2.92547961229564	2.37864493020833	2.50309257221044	2.62380773516287	2.44695366820293	1.95469812546329
YOR200W	4.5366231988459	4.55599421983241	4.57647544834552	4.28602614782555	4.21689665456314	4.07763103951436	4.32202864870726	4.22962740362558	4.29078128613438	4.54806362957815	4.42934365331146	4.27665054359725	4.34301462746033	4.27624621379435	4.25641843350056	4.42557365069032
YOR201C	5.92328792288067	5.88255670985866	5.90436046754041	5.70188229776889	5.6746445547011	5.60012125128459	5.67419603759361	5.65654275733683	5.74583451222516	5.93177081155844	5.83057883036531	5.70655260721461	5.75808034750832	5.61076711764794	5.64628700079604	5.63352809660398
YOR202W	7.83703404344163	7.56894143431203	7.32255770918681	6.93647850552296	6.59752210962172	6.27188152745906	6.29961779667561	6.20533037207801	6.1194719017962	6.43727764226105	6.42765799015267	6.52295957437302	6.52697802844301	6.54664303005954	6.52878263829883	6.45927619658522
YOR203W	5.62374526037804	5.37289097645883	5.14351056230381	4.68471582774479	4.23883504448667	4.09965487294579	3.97198678727958	4.11185124827848	4.02371311221649	4.31454438951271	4.69856778071468	4.30053388078859	4.32579794982281	4.6342524969229	4.51378734776747	4.30928164582474
YOR204W	8.05111409577173	8.10324790579753	8.06298833272208	8.11843351858906	8.00771630244903	8.01184982776227	8.02796281053166	7.82528850043829	7.86931360135221	7.8956180432642	7.91107572405571	7.93087163130675	8.03246156935451	7.93579828909113	8.02269903536969	8.04469315932955
YOR205C	5.55636682422104	5.5773472925694	5.69560876824155	5.48009847669618	5.57985079217275	5.69358916841058	5.73867908369646	5.54924332726575	5.54563876089479	5.59505359218517	5.51135104845794	5.28177130097551	5.17487319574528	5.42391581127123	5.36421334517985	5.18306172476284
YOR206W	7.40418312127658	7.49661107208505	7.43628325475105	7.32532630461929	7.40415677217274	7.44957846573217	7.40005822145243	7.44936480358063	7.4148637541634	7.29878656626149	7.45993844119594	7.26753747772043	7.21892228976366	7.19972612188701	7.17581520524459	7.14207283080237
YOR207C	7.29798580698514	7.29648943000127	7.25182713553715	7.2710434638812	7.29531042761558	7.44420935180689	7.31531498673372	7.19863517585202	7.20713501505693	7.21574305690819	7.08625025172481	7.15632212393345	7.18292223092678	7.02407871582357	7.00169023894026	6.94830422001837
YOR208W	4.8862152567677	4.99885705952144	5.19289201346548	5.4213048199781	5.44291652151107	5.51663965027987	5.23253713195844	4.94637646350206	4.73664434189749	4.62082812119668	4.59682453962582	4.55337084267405	4.49322411443912	4.88389770960081	4.65690648037583	4.97614489240143
YOR209C	7.59085836155771	7.55622323502382	7.71038872398194	7.60726235456388	7.61175188663576	7.67028334862265	7.69409324523774	7.58354671999757	7.65653440047075	7.61553572959329	7.69214716241896	7.69370968186182	7.74252666425067	7.70306185552365	7.65769238699147	7.72587793204474
YOR210W	6.26100726533265	6.27514648688485	6.32189637111328	6.33937376214988	6.00545836997514	6.07334110978246	6.34387234378314	6.21011483779617	6.116667698487	6.39641050803692	7.23005984014386	6.54811700612212	6.58601522959513	6.83133907668544	6.84706811085345	6.41541139118682
YOR211C	5.49394197418462	5.60230760486091	5.82653428462059	5.70347504246316	5.71433333035926	5.91778294800055	5.92073405634715	5.84366729403601	5.94075717404136	5.78996438615779	5.82558974880624	5.76494305674613	5.75164827260563	5.76605217345166	5.60686407347203	5.68110029392584
YOR212W	6.75914417287775	6.8275112077373	6.80293810120157	6.84275006541405	6.79183105195574	6.86489177789349	6.8202500417213	6.94102520563379	6.9400021870054	6.96478957894871	7.11822340700774	7.15413906968283	7.09737001721818	7.05764649169982	7.03264752383858	7.07093608610257
YOR213C	4.87992967809838	4.91310756622982	4.99365398623619	5.07757696180043	4.97873713480943	5.06080712043678	4.99869391030138	4.93774874659404	4.84565784153596	4.96624873151298	5.2829088637983	4.71018858905347	4.80727361199225	5.28202206091637	5.05864474962319	4.83956292770176
YOR214C	0.0450664495479232	-0.583265773675201	-1.07804384973504	-1.06866021796382	-1.07795162939745	-0.618734158620473	-0.576882841729831	-0.684998566605516	-0.573883198340764	-0.440533661591941	-0.287383004296746	-1.13507633885447	-0.705397151841245	-0.501749251107617	-0.717213055174649	-0.868173400554158
YOR215C	4.69179950193947	4.22969178740936	3.99960891190583	3.81210513053645	3.84012467384219	3.93792287349793	4.21451621771212	4.40678582665204	4.800941090039	4.81250701443547	4.90185591033826	4.97547799130311	5.07279237759641	5.06398755241294	5.07573204137398	4.65334272625754
YOR216C	5.2305164973223	5.33084003726094	5.34140444238981	5.17493420806679	5.21841590974213	5.32896416539202	5.1976709895823	5.26649675758137	5.44191997354006	5.30975924167852	5.04179586737312	5.44066821109558	5.30795813863648	4.96131498309174	5.10598824354882	5.22646245237706
YOR217W	6.52443463148915	6.66946509620108	6.7424947693595	6.67835132382493	6.75652825453309	6.83812230090465	6.78779733881642	6.83350940000356	6.77906641522211	6.60309778758578	6.60409090402941	6.51192028817926	6.56507575245019	6.48011808823469	6.46147103347653	6.45129540917975
YOR218C	4.5083776696736	4.79125467447512	4.9496398176151	4.70711877907958	4.72262816398815	4.71698288944727	4.82376465013307	4.96347863481682	4.98132748899805	4.75619408301635	4.68210108134718	4.64016235585241	4.67416397267322	4.69950056179337	4.5187939408911	4.6292905930749
YOR219C	5.75146096495086	5.89991762661455	6.00148645649298	6.00155456765827	5.92655351066829	5.93166210056764	5.90496990191001	5.84212702339776	5.80973189175167	5.68641113425713	5.73003630855151	5.69458547519361	5.71244172180736	5.89699289410072	5.9052516303256	5.83973703821497
YOR220W	4.95061144921672	4.74717199343608	4.46028384471262	4.70075335542185	4.71638694115731	4.78651889178451	4.84795112548062	4.79218950790309	4.93113650850704	4.87664334962451	4.91600742247404	4.80785196999569	4.91192986283566	4.98767623559444	4.91792653103845	4.9537224654313
YOR221C	5.8269197756895	5.7986566732373	5.88946034568523	6.16769231555885	6.19917287426833	6.23380147414809	6.16771564325729	5.90396732616258	5.80102469338687	5.64630504585218	5.54816106702693	5.55097705666225	5.46757130150875	5.50827576374115	5.55419282950952	5.86226876484915
YOR222W	6.46268582154144	6.3695570912948	6.11969400620525	6.05493300342288	5.98742947572953	6.03528160262394	5.92926063211079	5.98436507160722	6.06523702195748	6.05505423587829	6.30038123137533	6.10945629839933	6.20321017526434	6.49244393446482	6.47827441194954	6.36046315383868
snR35	3.72040018285329	3.26233725073982	3.24787818324144	0.752071274478395	0.788621972734542	1.98653290880402	1.43576250084824	2.12433130033945	1.99258254973261	2.93766998566145	2.12289456693175	1.12487537714548	1.47509041040265	1.67610251792116	2.03652677827323	2.54051778591614
YOR223W	3.34480539381988	3.3491608855984	3.73648465100356	3.59589235001229	3.68256951775659	3.65523159305267	3.92728345145179	3.97799927333585	3.99956218820255	4.36248523303326	4.09808089634419	4.09283363639997	4.09122274676517	3.88565719547873	3.96512470249287	3.9884889070434
YOR224C	8.23657118057658	8.2632781789719	8.29834267492349	8.25910051236586	8.26347510108106	8.36003006293816	8.38639547571529	8.33269302593917	8.04182997084454	8.24706090752382	8.05230289660745	8.13836592087836	8.068811753198	8.09329815128001	8.14835256054764	8.25971127870544
YOR225W	4.60681272862686	4.74717199343608	5.08658395219708	5.15877047180885	5.3227557977283	5.23009911181368	5.37458444627786	5.28928320659696	5.22992719654796	5.12754275435254	4.89710772320609	4.80228648043623	4.74387463753966	4.62308504748033	4.66596129013221	4.77525793000199
YOR226C	5.50827587371405	5.77689648294027	5.93693100813692	6.11720189465355	6.20698444082996	6.14260185389167	6.2663541114407	6.0958462201674	5.94392461953124	6.05359469769495	5.74596783240372	5.76351173177298	5.66188599455179	5.6164095254946	5.65313352363121	5.65949090536621
YOR227W	6.01362002533726	5.94939208701811	5.77881867807103	5.88848048974182	5.93060294726232	5.95147694205336	5.90208509314946	5.87563882524338	5.90382276558787	5.83483865484515	5.78247116313655	5.80445426045873	5.99570542386483	6.10193584794568	6.0471524640719	6.09813484486013
YOR228C	3.46725227926962	3.04026398715914	2.9489420070487	3.03235249282622	3.41608918641941	3.43905840614738	3.69368778406466	3.86725986729357	4.31544737670205	4.21881982717727	4.36889837552283	4.2276639638982	4.08611927876276	4.24744554604627	4.11811098247597	3.74908462630829
YOR229W	2.67065302932024	2.54736086494222	2.74333043694998	2.86026102146579	3.54141955649893	3.60991458321338	4.0099972477747	4.12204159808909	4.27074020220861	4.3718851547149	4.34119886683592	4.10644647294466	3.85962202669555	3.66385079290479	3.55169857182579	3.17117447392926
YOR230W	7.29562658230025	6.85001610248992	6.74617528683656	6.98966428957465	7.13141252870604	7.33704707700023	7.44930513966614	7.3931484679627	7.43470114228447	7.62588488053451	7.66167643006907	7.89471717731816	8.09952768501373	7.98406131988324	7.98113357773118	8.04089948674832
YOR231W	5.76857397156672	5.67973191987223	5.67644733620918	5.90518672331133	5.91024113623777	5.89592420996999	5.98348789508013	5.88164912138302	5.95652531472021	5.90773762272758	5.75123948318281	5.74041527229268	5.70080285712094	5.7481739332608	5.83874353295503	5.95388333042422
YOR231C-A	2.76916880700225	2.64668694667865	2.91009737686749	2.77799497277014	3.27033039794734	3.14287487024256	3.16821148207374	2.85601168264035	3.04128156039955	2.62822093636466	2.36219221690741	2.75792563248832	2.57771378043841	2.68951925881769	2.29181708717428	2.65612682887417
YOR232W	6.96616001858418	6.88821179998295	6.88952095759551	6.75331166468169	6.8507154694395	6.89196256942453	6.88011522854714	7.00367981058672	7.0689031647666	7.10947822011379	7.11822340700774	7.1934689688572	7.1859070901472	7.03570594615806	7.015924614542	7.03934131948288
YOR233W	5.70776871810268	6.05390188529349	6.20105807158504	6.27334660586768	6.44828146369468	6.28034289765324	6.2357466071704	5.87111461402852	5.6959829090632	5.55021794634245	5.43478764158951	5.43708139558283	5.276940270178	5.53830944949447	5.73069747267138	5.75520808071067
YOR234C	9.63839412289595	9.66423621094861	9.63052619714892	9.45639810529663	9.14629755758887	9.29634276811292	9.31604591578583	9.39216842205137	9.33781634182089	9.43156924214405	9.87666329642916	9.62706279402122	9.76310134746775	9.79966335655393	9.77179003113774	9.64962208209047
snR17a	6.16475441794005	5.3351007172509	6.22762957443338	2.29397936197069	3.16427514298629	4.21006701869805	3.94420994167555	4.68972231470232	5.41249708125037	5.42034487056121	3.88440818400862	2.18694797591104	2.78088456695444	3.67470827188854	2.96995341907009	4.28382768022003
YOR236W	4.75498564501483	4.90166240540329	5.02125581855826	4.82594080340928	4.70066472678918	4.709841340212	4.71619306612127	4.70674946298372	4.7402925604081	4.82966336607623	4.85365580472959	4.83263434967821	4.97402854535169	5.01783433407099	4.93675310558183	5.02305064933754
YOR237W	1.56569656465818	1.45976229729574	1.4489917225749	1.34861296521864	0.835448011069347	1.3780887036327	1.07503188106338	1.14747191647177	0.355399019157621	0.803506253678916	0.925937054641237	0.338163739825549	0.812974008303041	1.09925041041639	0.847602825777383	0.952123586399305
YOR238W	5.29571505466277	5.39754551422477	5.28179351399263	5.09224130885249	4.96036904767915	4.91937722019412	4.75508191838007	4.67595440860525	4.63840018603869	4.34349963368065	4.89710772320609	4.54339696547045	4.74387463753966	5.03478864681739	4.86386634150202	4.93749036395243
YOR239W	7.18079115915661	7.31170320762873	7.49761432952075	7.21575456405648	7.45845511710588	7.51505891995152	7.45423709487	7.28733124101719	7.27787103592063	6.9294172320602	6.9712371839082	6.93451527407893	6.79358770062601	6.75154133088965	6.90079108769729	6.96361446238531
YOR241W	6.30272206105548	6.27070473619557	6.49155729627356	6.49554109932249	6.54301921807557	6.51148462707481	6.52916382080825	6.4290656779564	6.36726254807068	6.29258844841395	6.35160604191609	6.34395921446212	6.29343016491903	6.20850965797103	6.21695053018896	6.33590396630823
YOR242C	3.77561650088312	3.65888003154769	3.33843647705735	3.00161031262192	3.05969477828251	2.93810266913669	2.7728949046449	3.18244958061119	3.31031285845852	3.2238120381021	3.01585658728831	2.78074565066795	3.07683299210492	3.22084860717806	3.14852983917213	3.21492889336311
YOR243C	6.71656961092857	6.78375991411121	6.80998886291118	6.76098032292908	6.8471494052073	6.92317356682588	6.88011522854714	6.85962710062887	6.78790674528789	6.74278018173761	6.73889801842576	6.83377271593803	6.75712583428107	6.73607512351446	6.70714017700185	6.69188125722741
YOR244W	4.91108724716788	4.96626553060271	4.97181474508201	4.90282045799259	4.98134216041858	5.02385150678444	5.06467807234756	5.09604066605931	5.16626295621736	5.19264267466959	5.16541047223224	5.27173782674336	5.16037822583065	5.22407126629368	5.01679012737322	4.9537224654313
YOR245C	5.98754782163559	6.09719054138636	5.910933666831	5.87440931131312	5.87425190983032	5.77624947792822	5.66231078340908	5.73996364492742	5.68466688784362	5.570770675391	5.59289091907575	5.41172084886401	5.42576205987584	5.68513847295239	5.63480342804941	5.66541654780155
YOR246C	7.03637096925367	7.30248541907922	7.5870368887736	7.52047182250734	7.59951060404174	7.57130697338006	7.49979148062188	7.30365117356611	7.04476567316947	6.91099748582859	6.8413195767418	6.80623222376735	6.88164024682352	6.83376300827113	6.97643705411663	7.13497259104389
YOR247W	9.35175627213857	9.79738245798283	9.85366646104815	9.89325296329272	9.65492514526414	9.53109042169485	9.15377451663128	9.08838614573281	8.65509720820752	8.57822031650419	8.74154107921428	8.86858536475769	9.25524442990151	9.63674186698778	9.8087953230964	10.0330241968787
YOR248W	8.59324961515113	9.05753275206368	9.16396398699824	9.13279506176386	8.88782089822414	8.76052275915661	8.41298402158205	8.35985734143914	7.89980913625052	7.81693560763619	8.04266111619978	8.11666852316599	8.50740952299144	8.85684902035249	9.09075248247514	9.32934028280287
YOR249C	4.67737423310339	4.68844002986059	4.81593880480087	4.76012008686939	4.60930630909577	4.60980172490393	4.56754454955898	4.57200256560528	4.73664434189749	4.68633585792069	4.99367846526566	4.7190768809805	4.7822473460416	4.99635735580553	4.82801216682871	4.81844480675014
YOR250C	5.08236443825775	5.27205426398741	5.30193874149219	5.32732947317611	5.23597484085023	5.26218613446824	5.24852405476956	5.23632591280665	5.13888403058671	5.33641106688622	5.37115484642979	5.32898387558781	5.37644765843208	5.18283535484522	5.25143621625087	5.26599801453363
YOR251C	6.61615500060477	6.84628958133031	6.82746646853076	6.91670396536505	6.72656406333159	6.70617808987595	6.65358787041214	6.50110783371669	6.55192981070613	6.47810740217646	6.47781045518658	6.56711158677807	6.7073077169738	6.69400248874116	6.76306311814349	6.80087542352852
YOR252W	5.77027416044582	5.80481405977365	5.79667565258013	5.68424505996598	5.51120615760987	5.43454209503119	5.50958801047253	5.73166893856451	5.65984003591291	5.60305791237728	5.30816667972563	5.77917874223806	5.57893843421649	5.25695451818755	5.39449083372339	5.38807981430133
YOR253W	5.76857397156672	5.91422715668371	5.81431430175242	5.95149675814062	5.97571935516488	5.96503720529977	5.89629811237589	5.76781417007295	5.69786031322835	5.77232644605563	6.03242656208073	5.89351748129644	5.81007842423167	5.96932626624015	5.95411921551508	5.86054799357158
YOR254C	8.32685191335982	8.4022490993847	8.26377540365418	8.13858946181621	7.96853672896849	7.88918758360713	7.89752778590528	7.94671580310206	7.98453602925389	8.02562380465091	8.28500465206707	8.05686884191491	8.11746057756998	8.26072710934692	8.24819350448663	8.1109649813222
YOR256C	6.15437573847172	6.05131458740207	6.01984691422214	5.89685778841125	5.72525328960559	5.71693049760474	5.78639150431189	5.96892227482606	5.93280800167989	6.00760069015185	6.15879770710467	5.96997333634845	5.97376682189073	6.02129153481777	5.95965273061527	5.80615983105863
YOR257W	4.45863177778291	4.39798140466853	4.28414269327123	4.20288646404502	4.06308089661282	4.04395176863479	4.21915956409726	4.61592913773171	4.57034575996591	4.54806362957815	4.5552354197077	4.84622058660359	4.83187314218646	4.66179868496764	4.69721293426547	4.57994886730426
YOR258W	3.26022071267092	3.28893734343318	3.173291113407	3.3658093391724	3.01970410208284	2.79696357072661	2.85872060700677	2.96192313119789	2.89184216681566	3.21339241549409	3.5632991467943	3.31406568998765	3.39837111383202	3.38850615043583	3.4713380075495	3.40636089371063
YOR259C	7.4452045057491	7.14516677201111	6.98994790477402	6.92900968885747	6.85498314371016	6.99249546798593	7.11312820556337	7.31535486344689	7.39821787509516	7.48464254857151	7.54435159705502	7.67136795910812	7.61589655294562	7.66272999985208	7.5813803337848	7.49304352455189
YOR260W	7.76297048700319	7.84546322292016	7.75810572878996	7.72759770406407	7.69345930612636	7.67808040665051	7.73397988679959	7.6431380389651	7.64344293349731	7.5341484635924	7.60893269919819	7.61890681217564	7.6495845540468	7.53672659281497	7.45517816832995	7.60416120551115
YOR261C	7.71786972053892	7.54752872969973	7.32563588378608	7.1366135701845	7.10895595210716	7.22566945330595	7.37114347900746	7.41610559906118	7.57307679358423	7.65697487998439	7.88012999375136	7.79980755034214	7.79703167002457	7.74937554113192	7.57958456632709	7.52000131317954
YOR262W	5.76516757105492	5.73559274534173	5.7534416680714	5.55435068205232	5.61717949907351	5.79324196005619	5.95035917202348	5.98156955763923	6.04325439479889	5.88329728403344	6.15681282422355	5.90004585621601	5.65328507963778	5.82571969460944	5.66221197019944	5.56544438323263
YOR263C	1.17190947376484	0.84664968123873	0.769339659852888	1.34861296521864	0.638269878460767	0.757171097834372	0.534497859296231	1.02248674488696	1.94278841586877	4.10506058387365	4.69309973751884	4.86769589814209	4.79168314314403	4.64533416621702	4.40442388824184	3.77123489636632
YOR264W	2.72776867575245	2.87452643161161	2.75798805317533	3.04245601612707	2.54362365729476	2.32243760651645	2.58421801805464	2.85601168264035	4.34450057578993	6.13313659308808	7.04820846480434	7.05231715549377	6.9763968317711	6.83376300827113	6.60961288367011	6.02781125620123
YOR265W	4.72373846861647	4.76938170002734	4.86753949957597	5.08492776730885	4.98134216041858	5.26218613446824	5.21404676955779	5.28248498134033	5.08251631733968	5.30731175533342	4.8438194836812	5.31145971965712	5.18206643158057	4.71536169888194	4.74499451052368	4.98248780868671
YOR266W	4.78892898631277	4.58847945592732	4.62525726094523	4.48805270034462	4.10668299158441	4.26469674197166	4.10337396747298	4.43974897893876	4.35405639695573	4.5229697415856	4.59682453962582	4.54339696547045	4.41397647044084	4.66724536572534	4.54847403282688	4.40683102292634
YOR267C	5.94452560347781	5.87086560400203	6.01222509995901	6.02976085163831	5.98483542848999	6.08166413806634	6.22539808405454	6.1664724711744	6.1608937265986	6.15915746521389	6.37057005575234	6.17659897841877	6.13935779792987	6.00417691299549	6.19678695138151	6.01394501238773
YOR269W	4.90800159705615	4.94690814971783	4.86753949957597	4.9411273588783	4.75648045597743	4.88808308677728	4.80226366535678	4.82062411438058	4.81484829601096	4.80905112498631	5.06314791170206	4.9225932453137	4.94613277139099	4.94346935435964	4.96270426998634	5.00447094618411
YOR270C	9.64940662895603	9.70595897754064	9.7148821277575	9.74984327641419	9.78670333319313	9.72154920898914	9.74261237121443	9.75270062420186	9.76920486273114	9.58480844608445	9.57477064256298	9.6168938502219	9.65006357906383	9.58102134231374	9.59862839821052	9.63359044190431
YOR271C	8.20737494732144	8.32509537961732	8.36269197904785	8.30125877615213	8.19218000916528	8.2560076254785	8.28097213822618	8.19768683641066	8.17482631108371	8.16021569080162	8.16373587888918	8.16354522989776	8.22206938766649	8.1976685812837	8.13577965468203	8.17813016000163
snR8	3.49219145449787	2.71366775007258	2.74333043694998	0.752071274478395	0.835448011069347	1.67067570673528	1.4982240933522	1.99723355238271	1.31869625197959	3.10483530783498	1.13396333066095	0.761732590923165	0.812974008303041	0.557987880898881	1.02698116894096	1.63856739210388
YOR272W	7.53544908022007	7.64212293897746	7.78384924878686	7.66970315426749	7.61552988245049	7.70571622877255	7.63146314488873	7.39682526301053	7.3247930444464	7.17269331797758	7.21105600085075	7.28210548960682	7.17513257137483	7.23408036113022	7.16707233964071	7.18120105084519
YOR273C	4.72724398650196	4.47722370146333	4.35334352872608	4.77534521562692	4.99429719506574	5.37934675977407	5.92784303110629	6.38637467096935	6.73494805166908	6.58704493615033	6.32179873653918	6.30906400855661	6.33489637520368	6.1494117594028	6.0031729981076	6.02166492874787
YOR274W	4.88307589058093	4.97174883873106	4.76605392375785	4.73230328330449	4.98653814254329	5.03532362029742	4.96867657989189	5.1837846969996	5.0505488958265	5.23446587879576	5.04609163209618	5.03837748227635	4.83187314218646	4.71009400489323	4.63862456391564	4.56311935432165
YOR275C	5.39602965724792	5.25641426850528	5.29943591803484	5.28753088455573	5.60371691023671	5.64761201601844	5.79263558314215	5.53405992910964	5.70907372063828	5.61101806814359	5.67839352588909	5.61110185413072	5.53091738837641	5.55896710342734	5.55175237847209	5.56333023523249
YOR276W	7.93350969723347	7.95090524507059	7.94384608284249	7.92754811819828	7.87532474489212	7.94689487760584	8.03357551535736	8.06103072041437	8.15035570931038	8.0904019758485	8.15033079597804	8.16842062825614	8.21390403046436	7.98023725923978	7.96929567479203	8.04355610464056
YOR277C	7.67085838324383	7.68656637379236	7.68616454607873	7.67498955697347	7.63799242258111	7.72089309674762	7.79395682270895	7.82411863711612	7.99564419188195	7.79395578128378	7.94310016350285	7.91387570413645	7.96941904346541	7.77545813976266	7.70842294865682	7.81387160748667
snR31	3.8353090312465	3.56767923817665	3.80866073638312	3.15848156485979	3.20941597437057	3.53107184265936	3.73317974537409	3.972378021173	3.72546782379316	4.21881982717727	4.22475500821703	3.76112033722006	3.90669821433713	3.78903985963954	3.9869665603979	3.80741263539378
snR5	3.7133471484557	3.3659157507906	3.24787818324144	1.74486577764825	1.78116900582089	2.79696357072661	2.22658349319544	2.63188928537715	2.82469806570314	3.41780611079018	1.79560033982181	1.96581875095113	1.8570377014187	2.05418528589046	1.85840751265181	2.67191133847988
YOR278W	4.79895819020363	4.6202492993162	4.59700202635155	4.71345624069951	4.58895347147943	4.5510725896927	4.51941345825232	4.6724918040345	4.81484829601096	4.76692155212779	5.30816667972563	4.61498619958044	4.83187314218646	4.90710189161498	4.77040521683594	4.85000718578208
YOR279C	3.81568467117406	3.73823655581562	3.57203276214552	3.44411171988157	3.19152877289334	3.44767002403934	3.39032691618819	3.72742242887926	3.83870502900141	3.77742850588158	3.52687824454186	3.81185644644408	3.65426531501476	3.45299411583632	3.58071607420693	3.68829869970679
YOR280C	5.48361557464338	5.54644604469454	5.43786664026894	5.44244240826669	5.32480854370304	5.10502862822964	5.00408513506912	4.96347863481682	5.07386794169002	5.05936588616817	5.43150760632026	5.0872520616019	5.249812196078	5.36144835293888	5.41611844512428	5.38807981430133
YOR281C	5.54250512150742	5.4710149278079	5.44920102828356	5.43670825688018	5.43723521358167	5.30783501014593	5.36414071174393	5.62822422797198	5.77813692724967	5.78996438615779	5.83555071828451	5.8710974000589	5.73869744842795	5.85941913895741	5.82061289382817	5.56755543765987
YOR282W	2.68514532194539	2.47197883541534	2.15044345271298	2.1518877940559	2.61245945358374	2.44792257499434	2.54036454810015	2.44970052176366	2.37699982438104	2.64382453312717	3.35747799742149	2.80321032364066	2.56309512125339	3.11322244065486	3.02729077759392	2.80670028017296
YOR283W	6.50516528136286	6.46693010032374	6.41847544712053	6.4497757204509	6.40624838966915	6.30898224880878	6.23460043016023	6.15411156368965	6.02243060314379	5.9396937220166	5.80545908076957	6.05784175057317	6.08922390476998	6.01061871215652	5.98338903041892	6.14412561641305
YOR284W	4.90181042712067	4.90166240540329	4.63322957634526	4.08074697109274	3.70795717626653	3.52294530858838	3.36540954858439	3.07114592364542	2.98088474526356	3.28479722435412	3.81562124183504	3.51115863502586	3.99647860766321	4.31839706155627	4.12469385341816	4.14370260350463
YOR285W	7.50309633473338	7.09328820208991	6.50247918493894	6.35567221497857	6.33471052545439	6.46346097514406	6.72143468618112	6.98495811091712	7.13621674879725	7.27330603531119	7.73401938698358	7.37829036989543	7.47756013111025	7.59861132285611	7.54748512160604	7.38586773284865
YOR286W	6.36929949584739	6.35179372728822	6.28188587297454	6.2786986811128	6.25729147746304	6.31605412752185	6.28529759883949	6.298128952003	6.44756347607287	6.687390195237	6.68757717004779	6.61710256237673	6.68216118410232	6.66571017687584	6.7396674240973	6.41541139118682
YOR287C	4.55646528294981	4.71810486252085	4.68783530500578	4.77837105493965	4.72884250301214	4.84309857971437	4.76781535646418	5.00536758728289	4.800941090039	4.81250701443547	4.75213771893668	4.7190768809805	4.61515541474659	4.38602214703334	4.30938690187381	4.59244340545612
YOR288C	6.41131036672772	6.44344270601317	6.24334069610057	6.01956771266617	5.67303406658693	5.45604222163137	5.39934520111722	5.54167160248139	5.40791674517139	5.6050520726634	5.58700646093955	5.79046700962143	5.77878872345169	5.86416972371789	5.78780708211438	5.71577748641175
YOR289W	2.84856686304792	2.45641798289557	2.27795954014792	2.18874407534592	1.98182789617101	2.10013700800858	2.15083590685013	2.14446681339166	1.89121402626635	2.61244673059282	1.25765530614838	2.08061592314563	2.51832878386617	2.81259217820486	2.16981140313444	2.80670028017296
