	0min	5min	10min	15min	20min	25min	30min	35min	40min	45min	50min	55min	60min	65min	70min	75min	80min	85min	90min	95min	100min	105min	110min	115min	120min	125min	130min	135min	140min	145min	150min	155min	160min	165min	170min	175min
YOR174W	5.65764114900031	5.15289647828836	5.33136737106336	5.21203955222148	5.20575160059613	5.33626347340058	5.41617818671786	5.33272466974787	5.30121259842416	5.15804777624518	5.13457360061339	5.11302072306961	5.31997318894201	5.26897128851521	5.39472162922468	5.70563927747039	5.51481215466417	5.3998490430568	5.52629287213472	5.51691572423839	5.31866577324944	5.47620754388038	5.39255549732918	5.35207426221223	5.23124477470669	5.19617185842506	5.45591685163121	5.40350657664342	5.35081738947875	5.48651465277646	5.39374967921086	5.38184578833968	5.3440022407297	5.33545547899934	5.47659559717282	5.42842639030587
YOR175C	7.09504136044901	7.06630137463879	6.99514408334007	6.83278438151385	6.7353206189664	6.83572448847699	6.97696406429291	7.19537571003122	7.174084360259	7.25846408865447	7.12585943556582	7.12064252089799	7.16918399454918	7.14352750444018	6.98051515012815	7.22327861386536	7.12453754167563	7.10909657766969	7.29312849515161	7.43396262157957	7.32440512388018	7.49307968220913	7.33453917276915	7.46519678961669	7.31220758895199	7.24363449171468	7.27598898781297	7.25150822777494	7.27172059073651	7.03659055161488	7.1459018736893	7.26274241241358	7.28957198913106	7.35767232882558	7.37564485113043	7.29518807830906
YOR176W	7.32156694430604	7.33809843309208	7.15267881897701	6.91462890090197	7.04607830948637	7.15379690182481	7.31162443918812	7.08707688373416	6.98472070736611	6.69920241274937	6.4806400548484	6.40614500805218	6.11961998069398	6.14280797807731	6.30334361852337	6.42749705561063	6.61134091672218	6.93394520033375	6.94099345416146	6.94818613029335	6.97168047031859	6.78204788645811	6.81345933875054	6.65807489201704	6.69476513776513	6.61232141969701	6.62842639927387	6.53590798757586	6.61795758726237	6.58869856678171	6.70979088111857	6.73106321171785	6.88788374178941	6.82955921123968	6.86330571311272	6.88393011995072
YOR177C	0.783541843426369	0.443317634065249	0.337564896970152	-0.567989768158277	-0.0458062714581969	0.829908378701893	0.375922379879103	0.355108996702075	0.927596984114291	0.870314342225706	0.0501616220270343	0.522924659183935	0.495531194703668	0.627275162616501	0.269061874119685	1.06749083224952	0.712390820315754	0.98893595433632	0.806435444959759	0.476021611767858	0.452093711657855	1.24567566294888	1.38289113115131	0.985099756598562	0.534925121167818	0.232778258445157	0.835220036218686	0.690589596689192	0.682430690226943	1.03514464540636	0.984539296004791	1.1358525307922	1.01876517496024	1.24321300761889	0.943025249078542	1.0328606639868
YOR178C	4.75941979239038	4.54551995535274	4.4484002906313	4.74492584474374	4.75842453945967	5.11427619255821	5.31625591016367	5.38026843720594	5.2970266261242	5.18745354649457	5.02725748427162	5.07034281321365	4.81119135208832	4.85137359640328	4.75698247627532	4.56107337399123	4.81356664105594	4.65769576728402	4.70633110931414	4.83934348418282	4.99419764186735	5.12136305320553	5.02130734214125	5.03476065846606	4.9851924155366	4.9746409601532	5.01772821924563	4.85434725058364	4.76166012315526	4.660250634425	4.68396436409273	4.82412821489365	4.83558244831031	4.90607805313542	4.77181486805438	4.67039407599842
YOR179C	4.22349170380655	3.90577221890995	3.85528642895547	3.71888476921327	3.72029583258677	3.82006741548871	3.91819750888526	4.0298102679579	4.1051906893066	4.2059707387602	4.06402088221378	4.13563586956126	4.11769233466422	4.20448134610626	4.41064481280744	3.99500866169203	4.05329327001293	4.16087626299547	4.17903996029405	4.14451897825188	4.08434489663476	4.25769535140193	4.29044266010982	4.10533528380776	4.43285567788652	4.29576563675446	4.4859023289755	4.4002071766132	4.25763942693816	4.20362758201593	4.14879975335928	4.25480587722154	4.09772378404683	4.3615052932948	4.14756355604337	4.12409502144273
YOR180C	3.70071455279268	4.85638707012994	4.63891933908624	4.14700156160669	3.5502591155494	3.7196423359786	4.0510122866655	4.27590419546604	4.28503024316873	4.55042570991151	4.34638605725752	4.27481461483037	4.15760921122273	4.12880358890098	3.92877871510617	3.80532849013458	3.53559176097888	3.55942013412862	3.70833285672628	3.64273859809387	3.82237647587779	4.11303133389956	4.08250213029099	4.21380999042322	4.02246178179903	3.99525685589299	4.21156131076286	4.10271714737744	4.1801873662254	4.27682474512514	3.76973790783116	3.94904581275264	4.06543297460597	4.07639735035419	4.03946782139941	4.05546674885508
YOR181W	6.1186050523422	6.50359661190188	6.55814642674362	6.02022259745038	5.64252682163194	5.27152410330971	5.17901698335561	5.15003900829114	5.43103884088468	5.47845620422645	5.75098215141829	5.78034067917967	5.4238764387324	5.44198384802116	5.69674279602884	5.00237596772353	5.08236962618341	5.39370727320234	4.98732243964404	5.14236892482678	5.42860898863991	5.29297423527731	5.43321531887991	5.52170334585283	5.66939069685347	5.7613728373874	5.16658265495089	5.25631204187167	5.71400873479133	5.41348586783597	5.53516012981827	5.46159985553527	5.56604838055419	5.55346915669761	5.60918152002927	5.4060502602103
YOR182C	8.95719169154156	8.32309266516275	8.31902471595186	8.32553234648009	8.57016198328077	8.64212217398298	8.80428527816154	8.90302985643204	8.88298375356089	8.46067236449106	8.39630908616084	8.65735135009963	8.78008762009553	8.40274191157404	9.25318897822066	9.76318152433531	9.41805501222015	9.4413845011756	9.01764154968676	9.16627845017608	8.93514520798365	8.90779167828937	8.94707377867458	8.70799408862456	8.85688996233002	9.05053262269657	8.86525786418705	9.09935648091477	8.62998632994432	9.7683881933931	9.47859786746748	9.46403071423732	9.34060433602744	9.24573323398313	9.29285003447341	9.51566458911697
YOR183W	-1.8220495163687	-1.23835835063326	-1.38458170924873	-0.892270246823168	-2.31348496142638	-0.512050092356334	-0.484930119603784	-1.09249507294385	-0.912585188290351	-0.776357810454575	-0.363829592804123	-1.69239360064814	-1.4153922155354	-1.09578148862824	-2.33281627340504	-1.60896487412358	-1.52824996800618	-2.38700307247136	-0.965839409889357	-2.25075796280183	-0.879371153006369	-1.11019423792498	0.241272906303133	-0.532383891479365	-0.94650955250074	-1.14390423357287	-0.501731441477227	-0.196494061743325	-0.604661934373059	-0.800896419376163	-1.25142543551963	-1.98319517414486	-2.36175698799092	-0.851015393288598	-1.62903438335519	-1.0011469304522
YOR184W	8.96114203715253	8.44336062589113	8.6745945707778	8.84416670372141	9.06863049618932	9.07295858114045	9.14467812392558	9.04125553702493	8.87528310819589	8.48524286309264	8.23190436494329	7.98927976392238	7.66777383136085	7.68032439277947	7.7404606829139	7.9635262556856	7.97994993267277	8.08509535669061	8.18201381928702	8.20733081309114	8.25928832151033	8.26286443242869	8.25676462506595	8.07233904541796	8.1513614845132	7.99137088458405	7.99157187181011	7.94288622262521	7.86444158558274	7.97075683852086	7.95058042338783	8.01409917715473	8.08328050852771	8.08167953222215	8.13782899635257	8.18385859491572
snR36	1.35286380278191	1.40411443541677	1.18272179905428	2.16243162451609	2.74214988686961	2.44620747779746	2.05486290861297	1.9925959140189	1.05204315782203	1.0778165150778	1.09293726234462	1.18117841362707	1.3251849380614	1.01130120805664	1.38634900276595	0.591169965023324	0.664201910122945	0.591145993171608	1.32772016956327	1.12306724813548	1.26216188594766	1.67847263106458	1.10944753528226	0.765060895458234	0.876848030789434	1.34479206248008	0.999785904537727	1.23586013879857	1.05550755952168	1.65801223000546	1.32090676683628	1.09539548101711	1.3399703675613	0.818004507156602	0.943025249078542	1.75344495174527
YOR185C	6.99668853147557	6.57702761084747	6.61757588540094	6.44130861844628	6.11877926315196	5.42823128501588	4.7431254063326	4.41022930161524	4.25081118010548	4.24951746973138	4.16614038268737	4.25253070869119	4.32908721674777	4.54944602031087	4.66457895849115	4.53074286290345	4.61239156494833	4.72446855490283	4.96552120856076	5.03561922344283	5.06400745467129	5.1247973574545	5.08967103341626	5.10452238081831	5.3150795309265	5.44245058705532	5.4440589237449	5.64949816176855	5.46178022618962	5.86806440187535	5.64741804961351	5.60898749231185	5.65914812546835	5.63291943188717	5.72537789135924	5.79275838371752
YOR186W	1.43595436519228	1.40411443541677	2.36835399578317	1.54354429535777	0.736858668757667	0.272311822855916	-0.742013688461694	-0.727447045319056	-0.396477163685447	0.0514185264754925	-0.777473225456726	-0.870990154141173	-0.32002452723246	-0.0908550415197365	0.269061874119685	0.591169965023324	-0.0107048338878905	-1.21652491999484	0.114846035442334	0.105712546940149	0.377759571717993	-0.66852342323244	0.241272906303133	-0.127497324506796	1.04883185975535	0.0208062271900444	0.357408893788322	0.470780037231459	0.584573061659783	0.391389137568225	1.10558723540057	0.722971129625224	0.342859805863055	0.285826750698806	0.359358240493401	0.542945541424239
YOR186C-A	0.905178457882349	0.313528517175564	1.47158218025295	0.638948429125029	-0.153657083831404	-0.512050092356334	-0.742013688461694	-1.90824463227977	-0.765248508050705	-0.923349735748039	-1.62101878706012	-1.43927438567558	-1.4153922155354	-0.901903220892613	-0.317583293997622	-0.28818589011389	-1.13812625557125	-1.6861803810263	-0.719929895348712	-0.393749937444524	-0.415596822375018	-1.3948950628556	-0.181391440573296	-0.933996970081337	0.0859345120013488	-0.528266444941317	0.185748395280574	-0.105178688826694	-0.493604076897158	-0.800896419376163	0.654973775329489	-0.11814783715774	-0.169241303202286	-0.566503052397925	-0.49996331476141	0.0216136352030633
YOR187W	8.53574744058601	8.44723412483939	8.73866611301262	8.96943229301256	8.85327924068662	8.76121649229449	8.65929607896092	8.59934509168939	8.62549978107287	8.61160222374044	8.59657064504102	8.67169779599889	8.66622707880631	8.83673512110894	8.84479695234924	8.87233194093494	8.97464345452315	8.91180393055421	8.83882963946356	8.81734863263978	8.858637084407	8.84384916932218	8.75219419724837	8.81591156854952	8.83036280219664	8.81701673995378	8.93448410498995	8.9892224164032	9.04322631592293	9.06938014650263	9.02356393826123	8.98720111369869	8.97026661429795	8.94628919270817	8.93762041420461	8.96049397395328
YOR188W	4.95521942416231	5.3374406741811	4.67843895268898	4.69663778059538	5.02895080642321	5.44929058657094	5.77381288523194	5.83909644150614	6.00494398440411	6.03114171638894	6.02577856678313	5.8413378541018	5.6868568617167	5.61638059223463	5.45775521110793	5.41814519701336	5.42548422603366	5.42616532432281	5.72102842130631	5.57047500946847	5.5936899944661	5.66022859461428	5.76126907974903	5.75352480670478	5.7443032041523	5.54772168797985	5.6208922101999	5.43427275388417	5.35267654026704	4.74603362940675	5.16913557314234	4.98225773606817	5.12649232144478	5.29827475157867	5.16038400403737	4.92241057526181
YOR189W	4.65923164111	4.25420250899931	4.10773895540697	4.01992942038874	3.7727951696335	3.83294438004663	4.02023397893614	3.98130079593243	4.05649577281499	3.96602593863742	3.91142042873653	4.09112215750272	4.37637061610998	3.98292464062826	4.39232219431248	4.76244275254115	4.53411408444139	4.37968378857503	4.44159312555244	4.68454715345539	4.53271892054342	4.29475547586494	4.3606341468796	4.47949338630968	4.43285567788652	4.55915717261943	4.40991059255621	4.6499968004571	4.57678905859972	4.67282207951006	4.66439219438541	4.72816094614913	4.73652090391826	4.41969065980036	4.63736677353798	4.575554725206
YOR190W	3.86714863568996	4.13918451408743	4.74085965727891	4.79164987979562	4.5247574215182	4.41988132962396	4.37268330763227	3.90533403070306	3.55873457487653	3.40519903082156	3.29527693001532	3.09720870093399	3.35574933749854	3.39166200637582	3.30175773384392	3.6218311713105	3.60104881485136	3.529855342237	3.78998911758733	3.97432838785917	3.85698965867043	3.84803659109981	3.83187706741348	3.78615792094475	3.61130725172435	3.57691480295672	3.475820727887	3.36192972767639	3.5751876609962	3.61224316963594	3.63545236757878	3.64006134972341	3.83583885285519	3.70742634468384	3.67778583329847	3.92165445884283
YOR191W	5.24745358356019	5.31853348820861	5.35151116581818	5.26649367329521	5.2671654438929	5.35869823638292	5.6163756730337	5.70735700225326	5.79390587359247	5.78702775654202	5.76646675441178	5.70684945625943	5.77129183685226	5.68025685203545	5.57814492837043	5.37098725136224	5.57632301331002	5.51937530086112	5.42129655572056	5.4612911603609	5.49604610688015	5.41861098351757	5.64275304596247	5.74149408566469	5.56225501655858	5.43711355781479	5.61032031236899	5.3297416871726	5.50922502831806	4.83074547583262	5.21020981992573	5.14471732496686	5.30535105573857	5.43956500111641	5.32368346354745	5.12779400645282
YOR192C	2.84250292958496	2.89586511420141	3.13943765221663	3.24806915068707	3.37698199205579	3.15900191896239	2.96879235910289	3.05315150958909	2.89582920143644	2.58812634396702	2.73400748222074	2.61463725817797	2.89468127373189	2.69094726343854	2.77432939572407	2.84863818310777	2.86596387115698	2.98247481906943	2.78383302166576	3.23576823242065	2.92976725068943	2.72295137962567	3.21520918246569	2.94328796816557	2.69738729327686	2.8147308532453	2.73778955314677	2.85977711526698	2.84456452499083	1.81747827968105	2.51878260187705	2.64821122297307	2.60131659138603	2.87231547096858	2.70672908265503	2.42221996893377
YOR192C-C	-0.440082606165046	0.243975389345989	-0.280490178060579	1.16101423659685	0.675150790896805	0.666873682245656	0.818996755184264	0.631454866718775	-0.0171397576329635	-0.115328269209354	-0.488980195868797	0.0306723810002181	0.144631173066378	0.688800268774724	-0.905073481337513	0.277162708946244	0.395679591675683	0.408264857190661	0.452383517735846	0.702268013582093	0.522784764130922	0.274846636132708	0.146641354545447	0.188305750162173	-0.0234506492395327	-0.227764932497005	0.0915966896571334	-0.511268257132142	-0.119132721700682	0.748879751597535	0.154149721406902	0.668854767190203	0.269163039452346	0.715549614045513	-0.0543849289146587	0.925083410077537
YOR192C-B	1.21850198169777	1.63899558897826	1.8443770324368	1.67205353790202	1.15366206451104	0.929186190063894	1.08001708983317	1.06296081502822	0.838238389618586	-0.029547135284242	0.803769300765327	0.189245461796363	0.295375922183866	0.859043545183565	0.743934499655501	1.62198410721746	1.38260188370679	0.98893595433632	1.62336876757908	1.60597195062677	1.45525867690736	1.67847263106458	1.74775788425621	1.60572297004751	1.65710554695099	1.29845370791349	1.32349080726466	1.36921610782742	1.62212835682175	2.0916352303637	1.38608595947197	1.51900059710976	1.8245705768993	1.41651247038809	1.78986962965048	1.90297472708632
YOR192C-A	-0.299019435875341	-0.0735705892054825	0.407650205941073	0.284179706584253	-0.862309361857549	-0.512050092356334	-0.371748237503999	-0.0869256625510691	-0.509242145094006	-1.48351420988002	-0.946701798269915	-1.43927438567558	-1.19830771679073	-0.440120253930682	-1.09880321072805	-0.124769272213142	-0.466978220342784	-0.23648471616152	-0.0178362404016767	0.207574278198271	0.0349423715863851	-1.74994537899436	-0.309705748884401	-0.654241162154537	-0.569429739312786	-0.370205792385969	-0.829965747865297	-0.511268257132142	-0.20403713177501	0.30788245052281	-0.619394965940205	-0.436221452127369	0.191498024688774	-0.328962684639603	0.207786719376183	-0.332481569208967
YOR193W	4.8455213908192	5.3100500958636	4.53706341540583	4.70417272708276	4.62607544882235	4.3809544531713	4.17728177281954	4.24541782035906	4.32669336505838	4.01731380137663	4.22710090656315	4.20690293703622	4.49407167485817	4.41482226922792	4.39692471091069	4.39589607726087	4.30581125642019	4.43655448538541	4.63077469656104	4.55042664878741	4.56657537571866	4.61108223158608	4.54352903562213	4.49031781029825	4.51827827387985	4.42540079456501	4.58857186166744	4.48714183092334	4.43657793056519	4.6175365840018	4.49005796080252	4.42770648362079	4.57387521165668	4.56304269016453	4.58064291945776	4.67871451776894
YOR194C	5.06370932213858	5.34160883199536	5.30406385341059	5.42991917381359	5.34848230574071	5.50264809832154	5.53524986077649	5.38493776326616	5.24799417412082	5.17846928733599	5.13191931760609	5.16882251532398	5.44217317280943	5.43302231858803	5.67795641480665	5.56904174269145	5.89354281477189	5.83406508030287	5.55868913425655	5.63131091967952	5.4916470564621	5.36153308267696	5.44071309010202	5.58197892838801	5.41017184867641	5.38540209292214	5.50468248701402	5.49937021799705	5.62451029661458	5.78557879278738	5.84436097514371	5.74923795495106	5.69652664132107	5.82508691940241	5.80841616287703	5.75391043477171
YOR195W	4.3627294839435	4.96574587124509	3.97553607332236	5.04703964439524	5.68031757950436	6.06317761705818	6.08020334135342	6.01054315316073	5.76237195237541	5.53233971967006	5.43079787212791	5.04463546280066	4.77636170924395	4.3544014944789	4.32146215320777	4.38237099299513	5.01672170175149	5.06055315073686	5.36578649057626	5.21449217828868	5.25779557777021	5.23695033696432	5.24048105346518	5.32007289414553	4.96743355994019	4.79854935702774	4.81537184864458	4.46123360883778	4.69873739295595	4.55552920535541	4.88054225496301	4.8486768440217	5.09217729418307	5.14656072495047	5.1448167133676	5.00413598243785
YOR196C	6.33430417072699	5.86329438352016	6.0592084393952	6.01871261007258	5.81873404296631	5.76195876650311	5.89610426936169	6.01657357385932	5.82476525501448	5.89380328319971	5.96593345842462	6.00090411712539	6.05239500469427	6.19144491976151	6.03907263635457	6.22833159138504	6.04940193168362	5.92062066537374	5.99942957946162	5.87525258861111	5.89955577349984	5.81280340418075	5.80259009104803	6.05756725120642	5.87197117475254	5.80553162579675	6.01479951531989	6.01777317466744	6.05161704329354	5.80474393944476	5.99167790718707	5.94408935293288	5.86389570364994	5.89999646809791	5.88693394797101	5.74403276935898
YOR197W	8.37658881483862	7.85648737017379	7.80572022406086	7.71094557923549	7.54959032448495	7.38121372097862	7.31003484028207	7.34245634112246	7.3571182116483	7.24561779670449	7.31908509210153	7.25953149932811	7.24177551444085	7.25578149335546	7.30275626690146	7.49947570297053	7.40211203366274	7.42687056521848	7.52693092818748	7.48430174703737	7.40263829923669	7.36534774646189	7.36375593781355	7.18388125792338	7.2888027678581	7.33971979325468	7.31296916486324	7.31900753676877	7.22122605488012	7.14207020428513	7.23760378032917	7.19435439139933	7.21302738405097	7.22352288042406	7.19659478810575	7.16428392943497
YOR198C	8.29651678503157	7.97156551326337	8.0638733758972	8.13797892977095	8.20090809842238	8.30121177729421	8.27100810160341	8.21781276965354	7.99305736750638	7.96835746608116	7.96104258395172	7.91673625265232	8.01774808933521	8.14560240063522	8.0164920079808	8.42378268538944	8.25927378772936	8.31508167376278	8.326274039168	8.23473419805116	8.17914408276555	8.20806568263656	8.09076118567835	8.22622155775138	8.13076645612822	8.15431828200167	8.16268088068168	8.20701765689211	8.32584159654134	8.13573439174403	8.14787757622353	8.25783532129276	8.12565656103528	8.18744097343581	8.23169480527983	8.25965222639701
YOR199W	1.88357003383551	2.17577960872792	2.71091119915531	2.83280912672856	2.8988353481028	2.46287171892642	2.61770007662271	2.56981781746866	2.19746631562033	2.21904119796216	2.36957553400493	2.26879999604003	2.11503342588086	2.39122194153262	2.34962889012326	2.92525495800239	2.37601830445063	2.49354188955829	2.61485689167506	2.43445097647253	1.94158850603458	2.42164909689192	2.73560362241313	2.18761825041037	2.71452256663026	2.76447901573987	2.24193424839545	2.69169859561866	2.4171319875473	2.77486733802292	2.80755950452622	2.66212859572918	2.42590116012895	2.31199131673985	2.40951790756501	2.81838216947575
YOR200W	3.82152251806859	4.1247452354817	4.60576000468074	4.65447707775801	4.65433417494189	4.51483645699427	4.52661279205936	4.55812848907173	4.2765512671122	4.2059707387602	4.06957965996609	4.30976805447332	4.220207100845	4.28637217250194	4.54526625369075	4.42916424405788	4.27405363119967	4.33337182351402	4.26722432183177	4.24376816307876	4.41220592404708	4.25769535140193	4.42756846362697	4.42787698619917	4.44830249015483	4.31916405584175	4.38531820147266	4.36071174514861	4.47463712466325	4.72606693904866	4.51940619263762	4.58208565007281	4.44174874460619	4.30087427020645	4.36917169870438	4.67871451776894
YOR201C	4.94461744273679	5.42646843215875	5.9518837386831	6.17464814345355	5.9884840473327	5.90143874575419	5.85308919514208	5.8859659687734	5.69238490257362	5.66368799266235	5.59205004161766	5.66190279085205	5.6470991723083	5.74142445290057	5.92897829726298	5.83041473389057	5.70396254666588	5.74841522540433	5.60172522357938	5.63360029760252	5.62012815200435	5.66495422353695	5.6513951875015	5.81509093395649	5.74846865969037	5.63188360239409	5.6562680004156	5.7183020514995	5.88047500580375	5.81044418674828	5.8472571512469	5.78147244769513	5.76515109772139	5.72644884496858	5.6774937410429	5.6894922895083
YOR202W	7.91634381361594	7.48993220730267	7.82465779064946	7.96217125091581	7.91127853919029	7.81515646150484	7.53943456933134	7.30414351167533	6.92697334927716	6.58655725702007	6.26380637622943	6.2873171534973	6.1958824247282	6.11506171858178	6.43448602086904	6.42749705561063	6.52037126145745	6.51730737422103	6.5375948632503	6.51608564792189	6.44586553437234	6.6113864201218	6.53974898282346	6.48488077447304	6.57322170246691	6.76708776381021	6.26849700979502	6.51267142575434	6.38164931131611	6.62688807893098	6.48650656333055	6.49875595004583	6.47568520493729	6.39138662175755	6.43554387588568	6.51950428019488
YOR203W	5.79971382007893	5.2950830557866	5.67650818467263	5.76859334854675	5.81694937501287	5.60190500574926	5.3434476504092	5.12513792341151	4.67523225212686	4.22790840142404	4.09160303256957	3.95974093281161	4.10243409861506	4.01930430132035	4.31174562869339	4.6983925664902	4.29793714728534	4.31615557456176	4.62522332115817	4.50112745152438	4.29591868805206	4.64017138998892	4.60710399847591	4.12861660982069	4.55679152407376	4.79438136086329	4.08288765861699	4.47609522899993	4.10717761514374	4.53731203718998	4.10106767623116	4.29555472151372	4.25870356178614	4.19537864404671	4.16310139420156	4.38531643177111
YOR204W	8.0213931576361	7.83336409410872	7.91616290361096	8.03082123983414	7.95899047192818	8.02923509859611	8.07373555083955	8.0445694070468	8.10892515476166	7.99674567776051	8.00377001972213	8.01565265085891	7.81583419457925	7.86490312365659	7.89282777538838	7.91091875145333	7.92828474940778	8.0227858244813	7.9267458751011	8.00999417978511	8.03127324575524	7.85334722538058	8.00443347889564	8.10645148454928	7.95222426333805	8.02110302546819	7.637394936575	7.71716371141936	7.9343887702218	6.84438327437827	7.59504157446262	7.54635571943786	7.72641837689436	7.65015498058457	7.58238808507187	7.03253029618763
YOR205C	4.49939514585239	5.11200009356463	5.10487036176559	5.56226278184342	5.54023667304938	5.53452884486673	5.54789322734403	5.67721916996625	5.47060332428104	5.568895421627	5.68551729451505	5.72638491785109	5.53980080673742	5.54122878239527	5.59226028378772	5.51118464135158	5.27917985585615	5.1652147444915	5.41487573454383	5.3515314967812	5.16967079276215	5.42140645079627	5.47032048252836	5.37367053710624	5.32626987423672	5.31149435309425	5.42729236117124	5.33790054531119	5.3766299767076	5.30460657020082	5.32685017709032	5.21012257310126	5.20763800032462	5.22324467565736	5.21358357575391	5.10944602833814
YOR206W	6.97601346086952	6.69085537380461	6.29589934570093	6.73594284769509	7.21685936659088	7.38230913015672	7.46710511906066	7.41786816444706	7.31581979329059	7.39318795620978	7.44149960604165	7.38775030495821	7.43991141047527	7.41045332260603	7.29599590161155	7.45978065878722	7.2649500906356	7.20924864159916	7.19067545380978	7.16311380750195	7.12865693717229	7.25527910821116	7.16232756491497	7.08677838066277	6.95929262101564	6.96455852594836	7.03483840970626	7.05888661946944	7.11405630803578	7.0438675899641	6.94155529941639	7.10801953243277	7.01661177820743	7.03496988656895	6.96948162319768	6.90092125017488
YOR207C	7.33380629608498	7.34486251008647	6.78821037536649	6.89747743574789	7.1644892661289	7.27611287407791	7.26698625194279	7.23341352985153	7.26153712051169	7.28434202625742	7.43613050307153	7.30300745481275	7.18918253801016	7.20272460994316	7.21295232286835	7.0860915777038	7.15373462701033	7.17324870567679	7.01502861338478	6.98898984019576	6.93488956886025	6.88992726104017	6.94756782460739	6.91866102334055	6.94756476195516	6.84974861875476	7.01493696942651	6.85298658521213	6.95059025321546	6.73174192554509	6.83324659005232	6.82297743556008	6.85204977617287	6.73369667619804	6.70866274159671	6.67938562966498
YOR208W	6.62289109434227	6.90526222136008	5.19928304659249	4.79870575431579	4.87279037190532	4.86440675884218	4.96943778816839	5.17451757985586	5.41181032223001	5.43196301642926	5.50856907137241	5.22025141608628	4.93694164693834	4.7322348324939	4.6180311330101	4.59664783130779	4.55077583199886	4.48357777963207	4.87486442461268	4.6442419292963	4.96275914287059	5.04366305800083	5.05426576498988	5.07126519890047	4.920210687253	4.95236734500522	4.99515181120426	4.77243774646565	4.58630143295326	4.41792666793508	4.51212491536188	4.62535219474906	4.53902397309038	4.76250644998068	4.62619902209324	4.73165827922919
YOR209C	8.65706001621672	8.10780786629125	7.65448703234044	7.44303481920259	7.45923244846528	7.56898268904303	7.52671652710203	7.69197175012935	7.59775506564422	7.60078236161733	7.66220407213617	7.68178415668177	7.5740929734958	7.65212394257802	7.6127452958004	7.69198982834637	7.6911226453347	7.73285153546385	7.69400990070802	7.64498877790797	7.712459161891	7.60796479792239	7.57835659097907	7.60081423325263	7.56397760282661	7.42711379510885	7.62010959628484	7.58972321143286	7.70694404561957	7.76305109589435	7.75510826619552	7.74903960227533	7.76337358431665	7.69922118363019	7.77923718406383	7.67066019707603
YOR210W	6.4723324140062	5.83843853071959	5.72877985064881	5.93633356276754	6.39721181691542	6.2391500180841	6.24566537177936	6.30349396236316	6.32987154638451	5.9944982128553	6.0652669391784	6.33157128885452	6.20066685924228	6.11225751608797	6.39361882550688	7.22990153682164	6.54552873290446	6.57634426028262	6.82228967954119	6.83436870614153	6.40200115731308	6.8238499208043	6.68781914135716	6.34578391014558	6.7193778827615	6.79551852506425	6.51964229466574	6.79045020948991	6.14039235645153	6.74767487309914	6.46309747280974	6.51705885736448	6.49904376450742	6.44640454535358	6.43980258761032	6.56509862626291
YOR211C	5.05716254885584	5.69920056573247	5.38012002480362	5.51805880212608	5.37783208819579	5.47210619979405	5.57285232977969	5.80814153048404	5.69397763237584	5.70337629224744	5.90970964578021	5.90843750672072	5.83422203187042	5.93634704609465	5.78717155985892	5.8254256200118	5.7623531566064	5.74198321033514	5.75700893822515	5.59417799309094	5.66769955163099	5.70909213532011	5.81032832419108	5.76842348422369	5.77321194611082	5.70475827026477	5.86276587473925	5.74308845927686	5.79827790642084	5.68366829427479	5.62227681589051	5.59272981554201	5.56797048689143	5.6931354802612	5.77003343237573	5.60251627639943
YOR212W	7.49567894837055	7.48428793862586	6.57917888761442	6.33490793776077	6.5766759375315	6.7372779919446	6.79801625942703	6.78452901035728	6.8332452941631	6.78086503327144	6.856814386462	6.80794526956385	6.93157349333873	6.93559182200324	6.96199860921799	7.11806481862759	7.15155157051783	7.08769679667274	7.04859627577396	7.01994693855922	7.05752062934726	6.82596131017459	6.88207130990852	6.87252007871427	6.81581939138628	6.74350041654681	6.9024510957284	6.87907958506125	6.97372747980556	6.84715896768453	7.01551264880644	6.93683586510091	6.91380914780638	6.94585138325956	6.8198539144973	6.73629667039616
YOR213C	5.30936496880325	4.90225936461254	4.74424953830426	4.70417272708276	4.83801514825764	4.85812152661683	4.88369474500665	4.9752871854125	5.06808687453547	4.96779144860399	5.05274071019302	4.98641321941648	4.9283140653223	4.84124825259301	4.96345333910582	5.2827404595565	4.70759450477104	4.79762098261827	5.27298353035339	5.04596935010458	4.82618102962461	5.05810515438565	5.19686989757866	4.8454026324996	5.08409362099861	4.95610357675959	4.8906920782763	4.9399178092536	4.66322288017841	4.74999402003184	4.81400364726231	4.73476123034191	4.87026577691648	4.8587892389579	4.86660102109818	4.79426058154759
YOR214C	-0.771845259553289	-0.886729442372562	0.768868314466966	0.43670352354873	-0.536104901867938	0.0254512348632606	-0.607753032512847	-1.09249507294385	-1.07669831878602	-1.08703515568397	-0.626027517069688	-0.587596486318231	-0.693338296469095	-0.578250429281842	-0.443573426184976	-0.28818589011389	-1.13812625557125	-0.713894457097599	-0.5098952006984	-0.728072254496791	-0.879371153006369	-0.489828801224409	-1.48789771356267	-1.28137627052406	-1.80394103095313	-1.14390423357287	-1.52712338554679	-0.914460861663691	-0.856268962407399	-0.470878542226305	-0.753370232134382	-0.322225508524391	-0.514920945794557	-0.701757012047786	-0.260039872483232	-1.0011469304522
